Source File,X (um),Y (um),Z (um)
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,2.26716425,1.8931825,1.0514145
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,16.49758425,3.524022,1.0162835
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,18.94867025,1.307501,0.8968295
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,19.75582325,1.83567,0.998503
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,23.46371325,0.8126355,0.2578925
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,23.4665835,0.84741175,0.75775675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,23.48355775,0.8713735,0.5960445
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,30.31071075,3.08519625,1.021379
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,33.5086315,5.562609,0.78132075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,38.7083635,2.2477605,1.0535
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,46.72602525,1.99690925,0.84229475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d2.tif_d1_localizations,74.28302675,4.69670725,0.581661
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,0.43803025,3.7690145,1.22101725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,1.32828075,3.02858675,1.17735075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,2.23310825,3.313322,1.13138375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,4.78468525,5.8381315,1.04976975
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,4.82860975,5.810719,1.286861
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,5.69553275,4.74746875,1.2793145
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,5.987965,3.676285,0.749748
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,6.0201075,3.6420785,0.91150325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,12.073626,1.71360375,0.986377
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,12.79653125,2.95204675,1.2006245
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,12.905117,3.43659225,1.4375545
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,49.8936525,2.0184845,0.39782525
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,49.89065325,2.025085,0.93005775
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,54.60153975,3.099311,0.51205475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,63.76389375,4.7301935,1.04007325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,64.128437,4.599495,0.74926425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,64.126029,4.611406,1.1794255
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,64.1999675,4.58449875,1.1419295
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,64.98038525,3.69218425,0.862838
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,64.98075075,3.6984085,1.06307825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,76.1344885,2.17488625,0.7074145
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d1.tif_d1_localizations,76.5220045,2.3573675,1.2788415
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,1.779985,4.3665855,0.73754675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,1.81314875,4.356889,0.9707035
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,1.819459,5.703176,0.73548275
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,4.67245525,5.29339675,1.15133575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,5.45853825,3.69820425,1.279121
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,6.5353335,4.0498475,1.262609
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,9.7939595,2.901339,1.1379305
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,10.79907375,3.70880375,1.24795675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,12.37811975,3.595445,1.22877875
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,14.921516,5.321078,0.82608375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,41.40361425,5.80337675,0.884424
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,48.800657,0.37823875,0.75541325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d2.tif_d1_localizations,48.81027825,0.387989,0.91042825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,1.1259765,2.27705425,1.06041225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,4.8200635,2.30126325,0.3962235
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,4.82106325,2.30317675,0.674584
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,6.3127655,2.631557,0.571126
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,24.75059575,5.2521275,0.77495675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,30.93311425,3.56597925,0.7367405
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,40.85772925,2.49916,0.704426
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,40.865093,2.5135435,0.24332625
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,45.4109025,2.17563875,0.9400015
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,48.19415275,3.08431475,0.4208195
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,49.13239125,2.699841,0.964017
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,49.517854,4.52017075,1.41460325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,50.72272475,4.428656,0.972273
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,50.96178325,4.0081805,0.9122665
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,55.780288,3.377306,0.80269175
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,57.51904675,2.89556625,0.324349
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,65.051346,3.97368375,0.673251
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,68.28042025,3.94781925,0.576372
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,68.29476075,3.94835675,0.472269
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,68.34328625,5.0561765,1.04620075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,68.35038125,5.06545375,0.9787445
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,72.409291,3.141021,1.06249775
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,72.43535975,3.149621,1.17739375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,72.64861825,3.25412175,0.38636575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,72.667248,3.25453025,0.694364
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,72.68177125,3.29200475,0.9442585
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,72.76966325,3.2900375,1.26934925
C2-PP7-Cy5_MS2Cy3_TTX60'w+B6_w2CY3-100_s1_d3.tif_d1_localizations,72.77342575,3.49513675,1.0840515
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,1.38880325,4.20863575,1.43363075
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,2.8731095,4.27801625,1.295031
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,4.88885275,3.39232375,1.33369875
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,6.9500255,3.53891075,1.55173025
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,7.27427775,4.9776585,1.428847
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,19.12137975,3.32593175,1.31937975
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,21.4855305,4.7172935,1.60911375
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,27.502714,2.92486,1.44921825
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,30.82795775,3.6756185,1.523404
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d1.tif_d1_localizations,40.2351215,2.4566975,1.6002235
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,6.59577,1.19536775,1.83030575
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,32.76826825,2.292932,1.63921375
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,38.020686,3.28415725,1.37132375
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,38.24911275,3.14494475,1.51917925
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,108.692777,4.09986725,1.069668
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,129.1548215,4.786889,1.08526625
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,129.1588313,4.784481,1.227779
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,7.741462,4.6500845,1.73656575
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,8.41313275,4.88487525,1.8503975
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,8.8013045,5.45630225,1.3652715
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,62.22485925,5.03126875,0.91371775
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,62.316675,3.5339765,1.25455725
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,62.37065075,4.226685,1.002373
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,62.5182805,5.01026325,1.0330965
C2-PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,83.145617,3.6259535,0.6914185
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,0.82554625,2.2357205,0.3287135
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,0.840091,2.20638375,0.5032505
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,1.33638625,3.81752925,0.62198425
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,1.41322725,3.7394305,1.02528125
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,2.09490625,3.74883675,0.4986925
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,2.064516,3.723671,0.96213575
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,0.15128475,5.55081625,1.143198
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,2.46416875,2.168189,0.77656925
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,2.501439,2.188442,1.0154665
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,1.24184,0.735773,1.2898495
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,4.60182775,2.154902,0.9369485
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,4.9185765,3.097806,1.14065025
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,5.11408675,2.4951825,0.18652325
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,5.1369735,2.491119,0.5684385
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,4.754209,5.593397,0.96439325
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,4.74104025,5.58828,1.306598
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,4.9917195,5.6112205,1.39690875
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,5.37511825,5.718226,0.87237325
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,7.46165025,3.72303675,0.89200275
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,7.933672,2.45756825,0.9182865
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,10.13427225,4.286369,0.6360345
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,12.31396375,3.10882475,0.8082065
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,13.16658925,1.399865,0.409661
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,13.22070475,5.1415745,0.490157
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,14.266024,2.937975,0.65406225
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,15.02487725,2.87737725,0.970295
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,15.097687,3.740699,0.64991275
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,15.09376325,3.720747,0.772065
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,16.56079425,4.15783125,0.7597025
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,18.1289935,3.57156925,1.14630475
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,19.1910505,4.18993075,1.18818675
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,19.168583,5.33695575,0.53260875
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,19.1805155,5.232283,0.88690725
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,19.8691605,5.29993275,0.4904365
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,19.87437425,5.277863,0.6854845
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,20.1049295,3.387583,0.50979725
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,20.8182135,3.84231875,0.538833
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,20.967617,3.012365,0.646978
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,21.703949,3.64129375,0.59837725
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,26.2021575,2.80260025,0.99027925
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,26.44830025,4.3241015,0.75091975
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,33.1016365,3.190299,0.561236
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,33.10270075,3.17990375,0.768625
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,33.43715475,3.6831435,0.79260825
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,39.075648,4.11930325,0.611761
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,42.93407025,1.90918925,0.5477125
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,53.2724635,3.36974875,1.019788
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,53.276226,3.36835125,0.93698075
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,54.04460375,3.3283505,0.87282475
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,54.80675725,4.15724,1.00739325
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,55.3229185,3.88443725,1.0637985
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,65.3426925,5.911726,1.19682975
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,68.99400525,2.077072,0.9674355
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,71.897462,3.5945205,0.9138575
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,73.15692125,3.60700125,0.71651975
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,80.2746575,3.84618875,1.255514
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,82.368091,1.87609,1.02936625
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,86.32190875,3.8102085,1.00932825
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,86.4571115,5.255718,1.135329
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,86.7713125,5.1986355,1.24137775
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,86.79843475,5.21204075,1.1951205
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,93.70186975,3.4114695,0.98103425
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,93.905851,3.321019,1.1988615
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,93.95655875,3.28463025,1.003276
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,112.9327168,4.09290125,0.85500125
C2-PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,124.4534918,2.90509075,1.302642
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,1.47867325,3.9001645,1.11502225
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,2.166254,2.52991575,1.39048025
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,0.86158025,1.0344295,1.47190075
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,2.1953005,2.5439875,1.56680175
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,3.25070325,3.245941,1.03392425
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,3.37667175,3.1925565,1.371571
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,17.544516,2.68738175,1.22677925
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,37.96421625,1.16946025,1.17175
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,46.63557475,4.36580075,1.33245175
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d1.tif_d1_localizations,47.565138,3.80106025,1.3133275
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,0.950816,4.53057675,1.37020575
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,0.98800025,4.54936775,1.55231075
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,2.116202,5.08252475,1.12753525
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,0.4728495,6.01936575,1.103036
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,2.231399,5.04911375,1.404595
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,2.30777775,5.8800565,1.309135
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,16.13303025,2.4761335,1.20519325
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,19.80376825,2.991553,1.3774405
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,62.2192155,2.8792155,1.17388925
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,82.521859,2.41643875,1.09386625
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,82.55646325,2.407871,1.281916
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,92.986382,4.5111085,1.42060175
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,93.7885685,3.815003,1.345986
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,94.258408,3.1332165,1.39830625
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.344671,0.3765725,0.99257975
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.4500963,0.607977,1.0226475
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.4499888,0.62910075,1.45594775
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.465415,0.80922775,0.22575
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.467264,0.58958375,0.48702875
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.4719403,0.81036725,1.12248275
