"logFC","AveExpr","t","P.Value","adj.P.Val","B","PG.UniprotIds","PG.ProteinNames","PG.Genes","label_filtered"
0.0306869954295266,22.7869019621616,0.036968852561251,0.971531495206763,0.985884227433455,-5.86847403239014,"P48962","ADT1_MOUSE","Slc25a4","Slc25a4"
0.872361898383911,19.5187435215678,0.935720701249533,0.380252432738926,0.649068419893694,-5.43700604909406,"O55142","RL35A_MOUSE","Rpl35a","Rpl35a"
0.714590039415178,15.0775833457673,0.490444059574351,0.63866573735047,0.808273283864127,-5.74492968344513,"Q9WV92","E41L3_MOUSE","Epb41l3","Epb41l3"
-2.52778851106049,15.6469845864251,-1.78799150088488,0.11647535663414,0.455832829892352,-4.50409055188468,"O35474","EDIL3_MOUSE","Edil3","Edil3"
-1.41739748256024,19.7052754884485,-0.842325652707922,0.42716308545516,0.679477956455929,-5.51488032362256,"Q5U3K5","RABL6_MOUSE","Rabl6","Rabl6"
0.880316108859063,20.3083591367794,1.07102670276382,0.319332963508171,0.616386883050655,-5.31340866140498,"Q9D051","ODPB_MOUSE","Pdhb","Pdhb"
1.8290239221883,19.350752122661,1.73958537110712,0.125037447608846,0.461036732297395,-4.56440122885864,"Q9Z1N5","DX39B_MOUSE","Ddx39b","Ddx39b"
0.229242149671315,20.7976938883688,0.280999825123204,0.786752113319394,0.891980768202751,-5.82790442542698,"P24369","PPIB_MOUSE","Ppib","Ppib"
1.13500040002575,20.3072323248594,1.33504084015594,0.223224899116613,0.555364421266522,-5.04084511138284,"P51410","RL9_MOUSE","Rpl9","Rpl9"
1.16727891315486,15.1395328526275,0.699742385702207,0.506440285040169,0.733693852945466,-5.62081054395214,"Q8R5M8","CADM1_MOUSE","Cadm1","Cadm1"
1.12031283945688,17.5029600469042,0.577061993231053,0.581789032291683,0.773131255720502,-5.69833143774849,"P70195","PSB7_MOUSE","Psmb7","Psmb7"
-0.928880651884604,17.6345632985689,-0.659312789715171,0.530565164236329,0.745785693968752,-5.64780393285757,"P46660","AINX_MOUSE","Ina","Ina"
0.812114076221279,16.0650760470619,0.363640221476914,0.726751745405604,0.861719926695216,-5.80032479855996,"Q8C8R3","ANK2_MOUSE","Ank2","Ank2"
-1.06285296043317,23.4159483353097,-0.897284213351352,0.399074405529391,0.66087216032757,-5.46982776103885,"P20152","VIME_MOUSE","Vim","Vim"
0.997775126731206,23.4275024649442,1.23233070196115,0.257208960753946,0.573838042580855,-5.15131045976771,"P10126","EF1A1_MOUSE","Eef1a1","Eef1a1"
3.64978428392088,21.0803572469248,2.5881897843743,0.0357148861147101,0.260087788158774,-3.46797884106858,"Q6PDM2","SRSF1_MOUSE","Srsf1","Srsf1"
-1.4280420779104,14.9434174188839,-0.811379116753638,0.443587906671007,0.686128177911448,-5.53924367657133,"Q61187","TS101_MOUSE","Tsg101","Tsg101"
0.841940187778331,20.7365609047327,1.02639865448171,0.338515429619607,0.631388329402863,-5.35550843037385,"P08228","SODC_MOUSE","Sod1","Sod1"
0.883420468370858,22.034340091579,1.08611160490484,0.31304865577111,0.611365610094167,-5.29889543768037,"O08553","DPYL2_MOUSE","Dpysl2","Dpysl2"
0.375655897906729,21.2145064484142,0.448095910856295,0.667486434883255,0.820761097708298,-5.76515559527111,"O88935","SYN1_MOUSE","Syn1","Syn1"
-0.893888291723272,20.1306044697301,-0.630134025788588,0.548413322764107,0.752434432483484,-5.66641138641846,"Q99M28","RNPS1_MOUSE","Rnps1","Rnps1"
-2.51109917630285,17.9693601379666,-1.22896254054813,0.258394483567048,0.574466307216026,-5.15484317509588,"Q80UW2","FBX2_MOUSE","Fbxo2","Fbxo2"
0.174034887273375,19.4535996059862,0.200366836705024,0.846832579768218,0.927882562650324,-5.84813841834659,"Q9D0M5","DYL2_MOUSE","Dynll2","Dynll2"
-0.522923207050388,14.9759764800059,-0.458765364895378,0.66016574485015,0.81540425512699,-5.76022077945449,"P70122","SBDS_MOUSE","Sbds","Sbds"
0.163281748242689,23.569773972444,0.190893487394745,0.853972340687247,0.929912249166707,-5.85007688963948,"P63101","1433Z_MOUSE","Ywhaz","Ywhaz"
1.30808039093723,20.6690366716258,1.15372293683345,0.286100309581024,0.593045765831122,-5.23216371541824,"Q8VEK3","HNRPU_MOUSE","Hnrnpu","Hnrnpu"
1.4757074054341,18.2501194235629,1.83171930972572,0.109225756204203,0.446771470962572,-4.44917124535229,"P62274","RS29_MOUSE","Rps29","Rps29"
-0.288457311899972,19.8790033963255,-0.269406198874976,0.795306468870403,0.896088487430851,-5.83122283657427,"P47962","RL5_MOUSE","Rpl5","Rpl5"
0.756091016919328,19.8461827564351,0.858686746232508,0.418656433421861,0.672551302722861,-5.50170408274765,"P84091","AP2M1_MOUSE","Ap2m1","Ap2m1"
4.53021731372211,18.3580368255726,4.44611579163406,0.0029096887105459,0.0631729872291011,-1.28384049993979,"P61082","UBC12_MOUSE","Ube2m","Ube2m"
-1.78587416402009,21.9392928277503,-1.19913608180242,0.269095681895175,0.578971591663423,-5.1858644321847,"P62754","RS6_MOUSE","Rps6","Rps6"
0.920109056916829,18.7710035191492,0.701192986478431,0.505587939928299,0.733525984222266,-5.61981626090718,"Q8BFZ9","ERLN2_MOUSE","Erlin2","Erlin2"
-0.377175477060522,18.0337608567396,-0.348416789237898,0.737666466257597,0.868860599780131,-5.80591877584253,"Q9CYT6","CAP2_MOUSE","Cap2","Cap2"
0.368587247882946,17.5324796948956,0.198416052049005,0.848301590250793,0.928981180747432,-5.84854517944618,"Q9QXY6","EHD3_MOUSE","Ehd3","Ehd3"
-0.251403416620553,16.4483401694045,-0.155402915611948,0.880845271312753,0.940943075337745,-5.85651232863232,"P08030","APT_MOUSE","Aprt","Aprt"
-1.54931479942531,17.4873434273643,-0.692229820469827,0.510869293755481,0.734911438569636,-5.62593150436755,"Q9EST5","AN32B_MOUSE","Anp32b","Anp32b"
0.299529935943919,19.4668667223343,0.188485330946524,0.855789658240698,0.930130967281871,-5.85055485888466,"P08113","ENPL_MOUSE","Hsp90b1","Hsp90b1"
1.37831689799084,19.3206317243383,1.16573117414894,0.281519415273991,0.589273889808101,-5.2200333019264,"Q99JY9","ARP3_MOUSE","Actr3","Actr3"
1.10949739375023,18.1467955360982,1.2159720119518,0.263010280393238,0.577000527030099,-5.1684124106985,"O55143","AT2A2_MOUSE","Atp2a2","Atp2a2"
-0.362252257171026,17.8654610620146,-0.298791627725415,0.773685895891912,0.887777825240027,-5.82254679612583,"Q9Z140","CPNE6_MOUSE","Cpne6","Cpne6"
-1.53832633823077,23.1531941764877,-1.39424464706294,0.205469191045641,0.542509603183628,-4.97492174962618,"Q9Z2D6","MECP2_MOUSE","Mecp2","Mecp2"
0.782617324667463,17.8035815828922,0.816139363252565,0.441032962397488,0.68421936222414,-5.53554418915531,"Q61176","ARGI1_MOUSE","Arg1","Arg1"
-1.79160981121316,17.6966048668179,-0.669804487207678,0.524236530212985,0.742730560586249,-5.6409331056243,"Q640R3","HECAM_MOUSE","Hepacam","Hepacam"
-0.435326240555327,19.424770827034,-0.234005090195057,0.821609308399587,0.913816718219976,-5.84050740051062,"Q922Q8","LRC59_MOUSE","Lrrc59","Lrrc59"
1.29020690191741,16.306028694663,0.488697362434812,0.639841826320902,0.80924756700396,-5.74579756588746,"Q6NV83","SR140_MOUSE","U2surp","U2surp"
-1.06341995385961,24.8980823231333,-0.829895195980824,0.433707961513532,0.680203898138919,-5.52475502774166,"Q80WJ7","LYRIC_MOUSE","Mtdh","Mtdh"
-0.956207004114454,20.2833365043463,-0.932610736145738,0.381750213284825,0.649720818218715,-5.43970091027949,"Q9QYR6","MAP1A_MOUSE","Map1a","Map1a"
-0.410263247714248,20.7234726272937,-0.517864831439807,0.620350107144451,0.796222560200868,-5.73092960159149,"Q8VEH3","ARL8A_MOUSE","Arl8a","Arl8a"
-3.15104229807387,17.2485305949772,-1.54479616481578,0.165866200399882,0.51063247145416,-4.80083847815878,"O08756","HCD2_MOUSE","Hsd17b10","Hsd17b10"
0.258090720560094,19.742214615096,0.237960016472218,0.818657882856791,0.911901493937013,-5.8395337710881,"P20357","MTAP2_MOUSE","Map2","Map2"
-3.70619594267788,18.5091985446127,-2.12432665104055,0.0708551291015943,0.379722835409554,-4.07378398561115,"Q922K7","NOP2_MOUSE","Nop2","Nop2"
1.6774234468393,16.5586885193161,1.13119664526582,0.294859465596267,0.598126329396909,-5.25469628787817,"Q9D0F9","PGM1_MOUSE","Pgm1","Pgm1"
-1.62340606762064,17.9946359125965,-0.680934732988648,0.517574710305929,0.735896188770891,-5.6335409596787,"O35691","PININ_MOUSE","Pnn","Pnn"
-0.338360267060324,16.1267807668741,-0.204966552172518,0.843371419745853,0.926127821462921,-5.84716376557389,"Q9QYF9","NDRG3_MOUSE","Ndrg3","Ndrg3"
-1.14945739470864,17.0072029493059,-0.644347276643704,0.539674107301105,0.751696790547856,-5.65744008616975,"Q810U3","NFASC_MOUSE","Nfasc","Nfasc"
-2.69750036283885,19.9948650849682,-2.03544679630442,0.0808347789074187,0.403566114244557,-4.18894811801881,"Q9D903","EBP2_MOUSE","Ebna1bp2","Ebna1bp2"
-0.23022413270866,23.2816305348505,-0.273664592918647,0.792160838010613,0.894836309086328,-5.83001984293049,"Q04447","KCRB_MOUSE","Ckb","Ckb"
0.630687705843776,19.8343334692546,0.710124803601193,0.500360176704772,0.730528294140863,-5.61365522378693,"P27773","PDIA3_MOUSE","Pdia3","Pdia3"
-1.4235262228296,17.2656800200441,-0.475329152924166,0.648879455403568,0.813684397250652,-5.75234436185478,"P51655","GPC4_MOUSE","Gpc4","Gpc4"
1.87072784224306,22.095355496521,2.29235276671843,0.0552328819786416,0.33809895221263,-3.85459562806641,"P17751","TPIS_MOUSE","Tpi1","Tpi1"
-1.25820747399217,17.1789893404824,-0.692333955591527,0.510807732262605,0.734911438569636,-5.62586084597666,"P08003","PDIA4_MOUSE","Pdia4","Pdia4"
-0.829318316910921,14.8030082870307,-0.664795383392347,0.527252128081399,0.742776689630938,-5.64422528829898,"Q9DBE9","SPB1_MOUSE","Ftsj3","Ftsj3"
-1.57500512057868,17.5091881506971,-0.68052592339491,0.517818445564469,0.735896188770891,-5.63381434072721,"Q61136","PRP4K_MOUSE","Prp4k","Prp4k"
-1.81627446239788,14.9664016010608,-1.21628425201169,0.262898524031056,0.577000527030099,-5.1680873096686,"P18052","PTPRA_MOUSE","Ptpra","Ptpra"
0.681574201058108,19.5709008086062,0.804949344918796,0.447055317378276,0.688734874104814,-5.54421262075443,"Q9Z1G4","VPP1_MOUSE","Atp6v0a1","Atp6v0a1"
3.77981694274754,21.2996843164522,3.70936439209464,0.00742031236514521,0.103858206642853,-2.08049882712909,"O35737","HNRH1_MOUSE","Hnrnph1","Hnrnph1"
-2.40522971990552,17.5112519917543,-1.13405188220382,0.293737193785504,0.597456197750825,-5.25185653176724,"Q6DIC0","SMCA2_MOUSE","Smarca2","Smarca2"
-1.2875329941505,18.2266048948925,-0.799660554819591,0.449921530107138,0.690480499209106,-5.54827556244875,"Q9CQW2","ARL8B_MOUSE","Arl8b","Arl8b"
3.02244341885788,17.7674332613751,1.66281366837582,0.13985281292388,0.481151646536044,-4.65887958727286,"Q9Z0E0","NCDN_MOUSE","Ncdn","Ncdn"
0.256105668797915,19.7907182355581,0.274097106656485,0.791841575157387,0.894836309086328,-5.82989662638158,"P67778","PHB1_MOUSE","Phb1","Phb1"
-0.682493589837573,20.6197027353003,-0.543410755562144,0.603541903582674,0.786215364661949,-5.71725683584987,"P46096","SYT1_MOUSE","Syt1","Syt1"
2.03227369426701,19.8732698854352,1.86454029905584,0.10407199120442,0.439219081523738,-4.40770169999032,"Q8K310","MATR3_MOUSE","Matr3","Matr3"
-0.595324737594719,16.4609222508168,-0.370103253067037,0.722138229668915,0.859318610215339,-5.79788042936349,"Q9EQH3","VPS35_MOUSE","Vps35","Vps35"
0.89137476964699,21.4914456497137,1.03192898806149,0.336090104500575,0.629221323463482,-5.35036052192001,"P97427","DPYL1_MOUSE","Crmp1","Crmp1"
-0.575931877653304,17.3234986305341,-0.255037890147471,0.805949953725966,0.901433075700238,-5.83514557042625,"Q810U4","NRCAM_MOUSE","Nrcam","Nrcam"
-1.70339845317885,18.4766732803783,-0.756030005212455,0.474050437201978,0.712148168104329,-5.58094696211162,"P01831","THY1_MOUSE","Thy1","Thy1"
0.899892065632621,19.6236910212753,1.09900065093664,0.307758313646294,0.607316415134141,-5.2863843069568,"Q76MZ3","2AAA_MOUSE","Ppp2r1a","Ppp2r1a"
0.560916877206029,20.2120990592694,0.606805566486904,0.562940966140477,0.761490411808668,-5.68075113102251,"Q9CVB6","ARPC2_MOUSE","Arpc2","Arpc2"
4.8439680052889,17.3644936683694,3.48733311083218,0.0099963121083694,0.119742976081475,-2.34025475258628,"P50543","S10AB_MOUSE","S100a11","S100a11"
0.428437788083428,21.2537395941959,0.36146632755311,0.728306282120067,0.862117339624584,-5.80113768889827,"Q62376","RU17_MOUSE","Snrnp70","Snrnp70"
-2.06734896349764,16.9101539891975,-1.1719031570816,0.279188684083142,0.58846743661796,-5.21376684092075,"P19324","SERPH_MOUSE","Serpinh1","Serpinh1"
-1.71875100288295,16.0837050855862,-0.993940138646461,0.353027267196538,0.638857454204564,-5.3853184821522,"A2ASQ1","AGRIN_MOUSE","Agrn","Agrn"
-2.39115133865284,18.0744918557938,-1.06624766410368,0.321344828811986,0.617273815665776,-5.31797716080063,"Q9JIS5","SV2A_MOUSE","Sv2a","Sv2a"
-4.81583146428709,16.7028052251294,-2.52982216009292,0.0389068464827062,0.270987546131297,-3.54406804122571,"Q3ULL6","Q3ULL6_MOUSE","Upf3b","Upf3b"
0.796595039622296,21.0530167525321,0.56795186179882,0.587633657470583,0.776735867956422,-5.70355673460263,"Q8K019","BCLF1_MOUSE","Bclaf1","Bclaf1"
0.992424149517891,18.4037454328189,1.08129880185693,0.31504276697052,0.613200113369505,-5.30354109576242,"P15532","NDKA_MOUSE","Nme1","Nme1"
0.415896927797991,21.9373503491937,0.523025741878491,0.616934333772879,0.794659036642457,-5.72821608955069,"Q792Z1","Q792Z1_MOUSE","Try10","Try10"
1.30566922280351,20.2529857409791,1.31466254604059,0.229640290593511,0.561027520730909,-5.0631690933214,"Q9EQF6","DPYL5_MOUSE","Dpysl5","Dpysl5"
2.51935044270345,20.1210142366343,1.70541521481492,0.131438410443015,0.466737452816617,-4.60664006891509,"Q569Z6","TR150_MOUSE","Thrap3","Thrap3"
1.88224421291863,19.6136255313526,2.24039935559034,0.0596518613360744,0.352600913298102,-3.92250354563456,"P62823","RAB3C_MOUSE","Rab3c","Rab3c"
0.595734401259129,18.2034829257129,0.729285219697283,0.489264603855521,0.723544982093689,-5.60021420502197,"O08992","SDCB1_MOUSE","Sdcbp","Sdcbp"
0.762883361853799,20.3613283661576,0.897057327277175,0.399187518415009,0.66087216032757,-5.47001834263682,"P53994","RAB2A_MOUSE","Rab2a","Rab2a"
1.59303909966163,19.6596677922899,1.81133762487075,0.112549167737601,0.453986128753127,-4.47481832700151,"P60867","RS20_MOUSE","Rps20","Rps20"
0.570524411175846,19.237641631471,0.628223675917343,0.549594427341099,0.752434432483484,-5.66760369979646,"P21279","GNAQ_MOUSE","Gnaq","Gnaq"
-1.62225646174294,15.2740272900987,-1.03856897686817,0.333196227005851,0.626433871444558,-5.34415358891558,"Q9JJ89","CCD86_MOUSE","Ccdc86","Ccdc86"
0.70880391156631,18.792025162254,0.686431004989217,0.514304855449415,0.73493204595067,-5.62985166447981,"Q61425","HCDH_MOUSE","Hadh","Hadh"
1.95127550537559,18.5267359008921,2.01479511770442,0.083346186412099,0.404027543734811,-4.21559222301075,"Q63810","CANB1_MOUSE","Ppp3r1","Ppp3r1"
-2.83573323878177,19.4531592833124,-1.87388063279725,0.102648827819707,0.43668600163545,-4.3958637308502,"P70279","SURF6_MOUSE","Surf6","Surf6"
4.0026945998783,19.4473664454972,4.30085251316028,0.00347707366977139,0.0721492786477563,-1.43279069536768,"P70372","ELAV1_MOUSE","Elavl1","Elavl1"
-4.65231292996668,18.0468312508015,-2.20364514056859,0.0629921367464791,0.360575679307432,-3.97048575203413,"Q9D945","LLPH_MOUSE","Llph","Llph"
-1.53005038014759,21.0797274900858,-1.00474189860904,0.348145206884499,0.636243350563232,-5.37547538268622,"P56564","EAA1_MOUSE","Slc1a3","Slc1a3"
-1.00370316495087,20.9641580548581,-0.954172883579786,0.371456594437019,0.645262348685202,-5.42087711158415,"P61358","RL27_MOUSE","Rpl27","Rpl27"
1.1849188320119,19.9984751870028,1.24999773451429,0.251065888367127,0.572760270851232,-5.13268372785197,"P68040","RACK1_MOUSE","Rack1","Rack1"
0.604295887344428,14.4361657723525,0.479774076449237,0.645867313974371,0.812227076664739,-5.75018632578068,"Q9ET22","DPP2_MOUSE","Dpp7","Dpp7"
-2.7092382524444,18.7056595458603,-1.23089811941242,0.257712635490183,0.573838042580855,-5.15281375804653,"O55131","SEPT7_MOUSE","Septin7","Septin7"
0.387224294887716,15.6165009084683,0.18993166701485,0.854698066236912,0.929912249166707,-5.8502685109242,"Q9EPJ9","ARFG1_MOUSE","Arfgap1","Arfgap1"
3.21132160286408,22.5443868174966,2.94308543108041,0.0213617893178971,0.191678758203834,-3.01084798020151,"P61979","HNRPK_MOUSE","Hnrnpk","Hnrnpk"
2.70622073128652,23.6669579234277,2.24132820277767,0.059569800348492,0.352600913298102,-3.9212902183889,"O88569","ROA2_MOUSE","Hnrnpa2b1","Hnrnpa2b1"
2.31693641732139,22.160387626816,2.10257483125283,0.0731780048547397,0.385636470028152,-4.10203454006588,"P49312","ROA1_MOUSE","Hnrnpa1","Hnrnpa1"
1.60060507153801,20.1023708009788,2.03333912774709,0.0810876236625716,0.403816365839607,-4.19166957238725,"P20108","PRDX3_MOUSE","Prdx3","Prdx3"
0.756500923152323,21.0922529931542,0.926754397314093,0.384582670875117,0.651319274241321,-5.44475699312894,"Q9CZU6","CISY_MOUSE","Cs","Cs"
0.532731452447845,20.3100144257835,0.640801375728295,0.541846348580936,0.751865101498299,-5.65969475332448,"P47757","CAPZB_MOUSE","Capzb","Capzb"
0.0597739458059259,23.762337721988,0.0736896392056555,0.943297829306075,0.97015090520478,-5.8663375941493,"Q3TTY5","K22E_MOUSE","Krt2","Krt2"
-1.5323570021017,17.7645295167064,-0.713819864740546,0.498207756719902,0.729727831901503,-5.61108690412284,"Q99L45","IF2B_MOUSE","Eif2s2","Eif2s2"
4.15751945083624,19.3828459884303,5.0062322576257,0.00150684679296037,0.0448005792772695,-0.746536990013769,"P10639","THIO_MOUSE","Txn","Txn"
-4.35383245572207,16.1504202399549,-2.61313628429627,0.034434521230486,0.255946142877344,-3.43551335188693,"Q9CXL3","CHOLN_MOUSE","C7orf50","C7orf50"
-1.0578644428133,16.6834107230893,-0.483044490168554,0.643655615670373,0.812008857767817,-5.7485865699724,"P50429","ARSB_MOUSE","Arsb","Arsb"
-0.694350555983824,17.9961157171243,-0.480965842304494,0.645060907221459,0.812227076664739,-5.74960453387422,"Q6DFW4","NOP58_MOUSE","Nop58","Nop58"
-1.59416467343646,25.7864142194972,-1.32626719764385,0.225967563771172,0.557778670424008,-5.05048018795806,"P62751","RL23A_MOUSE","Rpl23a","Rpl23a"
-1.15060740768812,16.8343625367915,-0.534777305005562,0.609194348457314,0.789534900538041,-5.72194515510946,"Q8BZX4","SREK1_MOUSE","Srek1","Srek1"
2.37486792946476,16.3551321961392,2.31846603676339,0.053138510622388,0.331485319260511,-3.82043851788268,"P32020","SCP2_MOUSE","Scp2","Scp2"
0.752100609796091,20.0659012069677,0.791011083545658,0.454636432341739,0.69604486156735,-5.55487283395711,"P28663","SNAB_MOUSE","Napb","Napb"
2.70989953653826,17.4079699665894,2.14045060337261,0.0691808758270789,0.373464240237239,-4.05281897958828,"Q6PDY2","AEDO_MOUSE","Ado","Ado"
0.342603651736777,20.5824484784929,0.351524092046207,0.73543325908768,0.86786276701242,-5.80479567082501,"P62830","RL23_MOUSE","Rpl23","Rpl23"
2.34627149105273,15.1212878329731,1.34508434947274,0.220121020098852,0.555364421266522,-5.02977199178642,"Q8K0E8","FIBB_MOUSE","Fgb","Fgb"
-0.435488993281801,17.0324713253704,-0.384315401745617,0.712036795098828,0.851530003373047,-5.79236021632698,"P62960","YBOX1_MOUSE","Ybx1","Ybx1"
2.75363463478918,21.5252069565833,2.18608597046659,0.0646537708368762,0.366639991172368,-3.99338633880572,"Q8BG05","ROA3_MOUSE","Hnrnpa3","Hnrnpa3"
0.628704177692942,15.786129234648,0.314359029065752,0.762317156098162,0.878782277168715,-5.81759669029138,"Q80Y32","Q80Y32_MOUSE","Hmgxb4","Hmgxb4"
0.555785844285069,19.5863261839477,0.639072559320683,0.542907366427714,0.751865101498299,-5.6607900483382,"P47964","RL36_MOUSE","Rpl36","Rpl36"
0.699927054100865,21.3363041995461,0.827083917181087,0.4351979474139,0.680203898138919,-5.52697187665537,"P35802","GPM6A_MOUSE","Gpm6a","Gpm6a"
2.5933947942748,16.2842384718604,1.04265923404997,0.331423394255312,0.626198275778598,-5.34031599247847,"Q3TRJ4","K1C26_MOUSE","Krt26","Krt26"
0.903073622629726,19.3914245192129,0.94410033184223,0.376238741365816,0.647208612090419,-5.42971099738321,"Q9D1G1","RAB1B_MOUSE","Rab1b","Rab1b"
1.23803483058881,19.3208368842296,1.0217112386509,0.340581831308953,0.632872208924845,-5.35985615581038,"Q9EQU5","SET_MOUSE","Set","Set"
-1.01200841119816,17.8936778733321,-0.578123671822149,0.58111007726657,0.773131255720502,-5.69771760423778,"Q8CHH9","SEPT8_MOUSE","Septin8","Septin8"
0.287613755013094,16.5591001377538,0.208654052703043,0.840599345188013,0.92563509984219,-5.84636663538516,"Q9D710","TMX2_MOUSE","Tmx2","Tmx2"
0.64918586385604,19.4632484796005,0.77951520180746,0.460955469882815,0.700933813745471,-5.56354954321789,"Q91ZJ5","UGPA_MOUSE","Ugp2","Ugp2"
-2.74612592139934,17.3292456624414,-1.53818582844509,0.167447848101875,0.512837992212009,-4.80865783644798,"P70699","LYAG_MOUSE","Gaa","Gaa"
0.545441485004261,22.7594208112459,0.6805838991904,0.517783875551498,0.735896188770891,-5.63377557954475,"P17742","PPIA_MOUSE","Ppia","Ppia"
0.814104958759977,18.4558650113943,0.952821307294356,0.372095594247521,0.645262348685202,-5.42206658218713,"P83940","ELOC_MOUSE","Eloc","Eloc"
1.03044938882444,22.8858957295839,1.26371552828253,0.24638266663402,0.572760270851232,-5.11811041503597,"Q60932","VDAC1_MOUSE","Vdac1","Vdac1"
0.655821128637477,19.4365358858266,0.829203039696775,0.43407447129397,0.680203898138919,-5.52530139520901,"Q9CZ13","QCR1_MOUSE","Uqcrc1","Uqcrc1"
0.149423325154778,20.5647875998613,0.163344326927486,0.874816149435118,0.939109230058793,-5.85518590260003,"Q6ZWV3","RL10_MOUSE","Rpl10","Rpl10"
2.07519604810292,20.110714531762,2.10629646820289,0.0727752565584518,0.385554018788394,-4.09720374542729,"P63028","TCTP_MOUSE","Tpt1","Tpt1"
0.170377505513731,25.2069605096437,0.202229075983545,0.845430854867174,0.927366884854301,-5.84774645260218,"P02301;P84244","H3C_MOUSE;H33_MOUSE","H3-5;H3-3b","H3-5;H3-3b"
0.871702196785495,19.3566133688588,1.07171595317157,0.319043637761308,0.616386883050655,-5.31274860183747,"Q9DCW4","ETFB_MOUSE","Etfb","Etfb"
0.180107510095475,19.8246743236786,0.191101228636945,0.853815612834851,0.929912249166707,-5.8500353761208,"Q9CR68","UCRI_MOUSE","Uqcrfs1","Uqcrfs1"
1.09561174211612,18.9385415911641,1.17321282738693,0.278696179152875,0.58846743661796,-5.2124343757592,"O55023","IMPA1_MOUSE","Impa1","Impa1"
-0.652841640312403,19.3309525962231,-0.426132195274902,0.68267837554328,0.832734692189818,-5.77496968707825,"Q91ZA3","PCCA_MOUSE","Pcca","Pcca"
-1.43191346670386,20.6082546556022,-1.29867730154704,0.234784261457991,0.56564661841763,-5.08054344593525,"P10605","CATB_MOUSE","Ctsb","Ctsb"
1.26537968152954,19.4732387297724,1.46993183058702,0.184603095099449,0.52548456782287,-4.88848752692884,"P19536","COX5B_MOUSE","Cox5b","Cox5b"
0.507732033088461,14.9833861169999,0.29666573395775,0.775243116256179,0.888541017020891,-5.82320381355833,"O88487","DC1I2_MOUSE","Dync1i2","Dync1i2"
0.617145435482076,21.365815057515,0.745090694237922,0.480234745026525,0.716880474781853,-5.58889843941704,"Q9DB20","ATPO_MOUSE","Atp5po","Atp5po"
0.225220138462259,19.7345468155446,0.281450657644144,0.786420093378718,0.891980768202751,-5.82777262711793,"O09167","RL21_MOUSE","Rpl21","Rpl21"
-0.812583920308992,16.8529784070311,-0.408514137770381,0.694979744647934,0.841348049152415,-5.78250455775341,"P97868","RBBP6_MOUSE","Rbbp6","Rbbp6"
-2.94660081349629,19.5668301021747,-1.50317667336046,0.176056938921167,0.521703119195322,-4.8498157191507,"Q3UMU9","HDGR2_MOUSE","Hdgfl2","Hdgfl2"
3.50485307773927,17.1362055661347,2.49675591877566,0.0408445003615849,0.279595342681365,-3.58724085118906,"Q9CZ04","CSN7A_MOUSE","Cops7a","Cops7a"
-0.651408747132349,15.6159785054402,-0.317050116407991,0.760358134690805,0.878511463965388,-5.8167162451881,"P40336","VP26A_MOUSE","Vps26a","Vps26a"
2.39695103223309,16.8055657025488,1.49639184037747,0.177771357908643,0.522301688722738,-4.85774141025416,"Q61879","MYH10_MOUSE","Myh10","Myh10"
3.62395065779524,17.938726215111,2.98196689531227,0.0202084190632053,0.185860697743267,-2.96154882497591,"O08585","CLCA_MOUSE","Clta","Clta"
-3.42815186328789,19.7465104372087,-2.31704153006124,0.0532506536964677,0.331485319260511,-3.82230211319147,"Q9CYH6","RRS1_MOUSE","Rrs1","Rrs1"
0.849085115390313,15.7297510695497,0.817880148817528,0.440101218825036,0.684133781307638,-5.53418691927552,"Q8JZN5","ACAD9_MOUSE","Acad9","Acad9"
1.18475979049119,14.776748954956,0.75760146488101,0.473166458736395,0.711356668530489,-5.57979672760866,"Q8BGH2","SAM50_MOUSE","Samm50","Samm50"
2.74967016605461,17.9138436371515,2.81042205997642,0.0258487131004052,0.212771225190112,-3.1803581170827,"Q920E5","FPPS_MOUSE","Fdps","Fdps"
2.24673083855144,19.7817994119993,2.71123520893029,0.0298445279381485,0.234056297845637,-3.30824625802927,"Q05816","FABP5_MOUSE","Fabp5","Fabp5"
1.95518362102801,18.9759781547482,1.79795220831265,0.114784427542797,0.453986128753127,-4.49161553071406,"P48758","CBR1_MOUSE","Cbr1","Cbr1"
-4.11906956436197,18.5452561699099,-1.85883376135959,0.104950864389313,0.441059328825972,-4.41492642268842,"Q08288","LYAR_MOUSE","Lyar","Lyar"
1.39105557631906,16.6028797382054,1.57848281568322,0.158017294060927,0.503632719630988,-4.7607628989153,"Q3ULJ0","GPD1L_MOUSE","Gpd1l","Gpd1l"
-0.0548226414171928,20.5342088267488,-0.0675293052135767,0.948029448862936,0.970620830535901,-5.86679487728629,"Q6ZWN5","RS9_MOUSE","Rps9","Rps9"
0.370590136915656,19.2497761042711,0.453729678431404,0.663616012067529,0.818021717845618,-5.76256346142078,"P35279","RAB6A_MOUSE","Rab6a","Rab6a"
0.804603776638569,20.728959467986,0.732049254120253,0.487677437131841,0.722288850715417,-5.5982501376539,"P62880","GBB2_MOUSE","Gnb2","Gnb2"
-2.97903597503317,19.0888217994925,-1.56307237477508,0.161564422651975,0.509234699244832,-4.7791426511217,"Q8C1S0","MED19_MOUSE","Med19","Med19"
2.17315628923081,21.5737550606602,1.37366992646075,0.211493156241816,0.546425897838777,-4.99800701256925,"O35381","AN32A_MOUSE","Anp32a","Anp32a"
