image_id,channel,x_um,y_um,cbc_score
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,4.463862,1.3703235,0.8710102395135031
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,35.166404,1.843491,0.684896246357219
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,103.3092905,1.83716,0.0
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,11.247808,2.4030825,0.8084204494285047
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,26.5567185,2.382081,0.6188180383086186
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,19.1867325,2.5345775,0.953065542722649
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,17.201418,1.4817855,0.6385267125716143
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,18.35925,1.7979325,0.8730723733742567
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,77.335362,1.9135025,0.0
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,4.99694,2.533973,0.8799161159648738
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,0.58448,2.6841035,0.9271783501227876
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,2.141685,2.7173185,0.835265184525207
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,3.650322,2.8721355,0.625947035192829
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,1.0992735,1.6009045,0.7899490560442904
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,49.135554,0.160446,0.3700541767626799
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,2.4534575,1.536119,0.8480811123538097
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,3.530774,1.833923,0.8790418345699335
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,56.2463525,3.0432025,0.52414273834338
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,55.0816695,2.9497195,0.5656134708117894
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,55.557593,3.53782,0.43306855391483745
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,55.859505,3.573817,0.4142488678351001
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,0.517491,0.7249515,0.8427492637867452
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,0.7281755,1.1620115,0.8456788015687794
1hrCLTPBIP_003_d2.tif_d1_localizations.csv,arc,56.2564015,3.394118,0.4509798165768175
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,48.3124785,1.137396,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,15.418078,1.3853645,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,4.9462075,1.9097325,0.20178080888517877
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,28.032043,1.9407635,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,39.9967425,3.6075065,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,14.6967925,0.5688735,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,12.4176585,0.779103,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,18.4998905,1.404312,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,22.54928,1.488214,0.41973439447408023
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,5.8188715,1.1219845,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,3.8811825,1.345409,0.5629422557413458
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,20.9201005,1.3482755,0.3181730901638784
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,21.6100105,1.8305365,0.3438938825220534
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,26.09685,2.449434,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,3.3171385,1.055327,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,7.470424,1.8597085,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,actin,4.5968325,2.304016,0.18581961472235747
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,arc,3.198455,1.027156,0.0
1hrCLTPBIP_005_d1.tif_d1_localizations.csv,arc,22.566674,0.9153625,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,38.4555795,1.8281575,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,43.503746,2.2297405,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,15.899663,3.0494035,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,2.121678,1.2490855,0.30638111037143984
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,1.8829785,2.269007,0.39121852092647147
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,7.1573255,2.3172045,0.20164369502166468
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,41.898415,0.2699125,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,31.682443,2.198989,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,42.6868195,1.754662,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,6.0272875,1.887756,0.6175319902784279
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,7.918404,1.4227915,0.33144020247671746
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,0.498901,1.632098,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,21.106033,2.2826505,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,1.0912785,1.431495,0.6108860689858363
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,5.443581,1.649778,0.5312240327991522
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,9.65315,1.915342,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,6.8396705,2.758574,0.1861160086422861
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,0.941993,3.574298,0.2794139382265325
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,actin,2.0126405,0.97903,0.30559741137558977
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,arc,22.28889,1.933607,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,arc,25.678718,3.902171,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,arc,0.438152,1.6777475,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,arc,6.6042145,0.1523275,0.4009398895436568
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,arc,5.321888,1.6315845,0.5619555933163342
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,arc,9.494108,1.9266585,0.0
1hrCLTPBIP_005_d2.tif_d1_localizations.csv,arc,16.889431,1.5543515,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,7.5430355,3.284684,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,58.8836755,0.2627365,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,20.0722015,2.3623405,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,103.6977565,2.617069,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,60.001292,2.7460615,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,20.7530375,2.855372,0.3026576305481201
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,79.3093535,2.921373,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,21.189337,3.2262685,0.37561356162938125
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,110.550622,3.906851,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,60.333494,1.8840575,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,22.403238,2.207088,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,72.4833395,2.302001,0.7676997022279993
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,98.412925,2.5709255,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,21.4987435,1.6075475,0.5603317666802442
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,42.6974015,2.2986795,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,25.145848,2.4264435,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,20.711197,2.494986,0.30936876212155334
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,22.1773435,2.644668,0.5665114479241612
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,51.301861,2.806219,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,88.92455,1.9462755,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,72.9292135,2.109939,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,79.6835,2.421887,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,37.683451,1.9726395,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,43.9280725,2.4697465,0.5367400039032999
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,112.9238825,2.583165,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,38.3621875,2.0030985,0.7247225522167123
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,2.494414,1.9942325,0.750579418958339
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,4.0252095,2.121769,0.7637077881265238
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,5.292326,2.361645,0.8199906159913933
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,1.039246,3.484611,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,actin,5.9327515,2.481622,0.6202773813658152
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,22.325329,2.1999575,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,42.6991305,2.273687,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,25.431835,2.459522,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,88.909691,2.0300085,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,72.983651,2.1310445,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,37.718928,1.97366,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,5.1965225,1.112644,0.5175776078133615
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,2.591368,2.0837895,0.6128455292942029
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,3.7614265,2.229448,0.7688161820586458
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,101.673325,2.229097,0.0
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,5.148741,2.340091,0.7174917889924692
1hrCLTPBIP_008_d1.tif_d1_localizations.csv,arc,10.2429275,2.4766495,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,15.8368405,1.287936,0.8541561132934932
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,36.5280695,1.486355,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,10.785957,3.428945,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,0.4018495,0.868296,0.5644231492306495
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,5.206331,2.2076145,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,37.923704,2.7872325,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,18.6848545,3.1596695,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,37.541842,0.711893,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,8.751509,1.4274455,0.2846823649961763
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,3.4247915,1.6483935,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,7.8415415,2.2677525,0.5499110944031754
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,8.7599005,2.441387,0.5409351045915057
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,7.21461,2.736669,0.5506669396738361
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,4.3668105,0.3632785,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,3.40756,2.470598,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,55.707899,2.977962,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,10.6862795,0.367458,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,7.6306165,0.9799985,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,0.8577985,1.4961895,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,4.663269,1.774942,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,7.575204,1.9568835,0.5003433797710549
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,5.956587,2.042755,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,48.7299215,2.128295,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,57.9598175,2.9051945,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,7.338669,0.959842,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,15.591264,1.571024,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,19.175689,1.768793,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,58.8364465,2.5295465,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,7.027943,2.3930075,0.5031885716604299
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,7.9716715,3.170232,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,13.0826215,3.1726825,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,1.906047,0.5565755,0.49270276759037906
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,actin,1.1713195,1.5344875,0.48119263279093355
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,arc,21.5451795,1.9136,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,arc,0.8940555,1.4400555,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,arc,11.056994,1.53621,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,arc,15.558998,1.436955,0.0
1hrCLTPBIP_008_d2.tif_d1_localizations.csv,arc,7.9308385,3.024866,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,31.5840915,0.3271255,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,26.047762,0.602862,0.47831868992168725
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,49.673052,2.1913255,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,25.0053635,3.3988175,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,18.2849225,0.528697,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,51.7475465,0.5087875,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,50.4367175,3.044223,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,42.4589425,3.5984715,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,6.7473575,0.350506,0.3419165410337181
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,3.040856,2.651194,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,26.3290625,1.458197,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,44.868408,1.631357,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,8.954283,0.984139,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,38.763218,1.695122,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,6.484309,1.7956835,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,15.0219225,2.4858795,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,13.781326,3.330834,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,actin,20.989501,3.704363,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,arc,26.297102,1.6428815,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,arc,44.804071,1.7170725,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,arc,6.436638,1.9275685,0.0
1hrCLTPBIP_008_d3.tif_d1_localizations.csv,arc,0.5765695,1.18729,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,47.32156,0.2506335,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,34.6501675,2.0158775,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,25.8269115,2.922504,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,44.7825235,3.088605,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,18.444764,3.2860945,0.43846399221213334
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,40.647152,3.3153705,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,24.943087,2.014467,0.3338629754793323
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,36.7374085,1.4062165,0.11085990065215626
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,14.1761425,1.518322,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,19.104813,1.6839615,0.7349608795984803
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,19.8440125,1.762982,0.8160827565210713
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,28.912884,1.832519,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,37.2899215,1.538875,0.22041613450216868
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,22.7734845,2.335827,0.6592022785013788
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,23.313407,2.5395435,0.6794249677981169
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,23.516675,3.0060615,0.4271933775940015
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,11.497811,0.6559995,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,16.510585,1.235689,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,22.623146,1.603511,0.43321948077196376
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,21.2245735,1.887236,0.5156678467904535
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,33.0084625,3.311646,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,18.814926,1.3343395,0.8361013749064565
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,5.521269,1.337154,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,26.2045355,3.1632705,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,0.6505655,0.5047055,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,10.4855335,1.12814,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,1.9080425,1.2329915,0.4575724927219355
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,3.51,1.837953,0.22968759788556112
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,17.587141,1.375699,0.42087850350782074
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,11.8048775,1.8937295,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,actin,1.019681,0.74737,0.434296550491531
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,37.740846,2.6861575,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,42.123614,2.8955485,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,30.169438,1.640301,0.529625301571881
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,19.1928425,1.816594,0.7885810500290293
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,19.972316,1.883141,0.8320960517187276
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,28.9793465,2.1077615,0.23623660559926773
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,23.379434,2.71063,0.6086478920026824
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,18.99092,1.4827085,0.7738491803422696
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,23.4484315,3.224351,0.6046543487442038
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,0.731965,0.6716645,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,6.261567,2.9400735,0.0
1hrCLTPBIP_010_d1.tif_d1_localizations.csv,arc,3.607526,2.5396865,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,12.70672,1.962181,0.713980174093655
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,38.225525,0.2580305,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,45.906718,1.2671555,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,39.7754175,1.8405205,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,4.3257955,2.2037405,0.4618081832848032
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,35.6105685,2.5537135,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,43.954664,3.2059235,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,41.9246685,0.6061965,0.6234442715505678
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,43.874207,0.7488585,0.3911112075315899
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,47.6900775,0.8939515,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,37.3191065,1.275222,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,39.3085615,1.2790635,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,49.8954235,1.9211595,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,37.832769,1.0300485,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,17.88449,1.9594055,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,12.3002945,2.028585,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,4.4208255,2.191462,0.5319575863041185
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,36.0046245,1.082159,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,65.1677845,1.679873,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,4.5131385,1.7018495,0.6502676672402878
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,35.305608,1.8197465,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,14.488799,1.9972485,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,1.53153,0.3242655,0.6329042815503947
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,4.5266195,1.310322,0.5998196502681202
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,19.03928,1.477307,0.4105157587449705
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,8.637577,1.57625,0.8471838304401789
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,1.6185585,1.637389,0.845504174155007
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,20.886931,1.650675,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,15.77784,1.808404,0.38280493451018355
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,7.9272765,2.146547,0.8946503088136261
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,5.5636555,2.5381135,0.6565528359723469
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,6.4230075,2.5682865,0.9116960382138002
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,62.117744,2.7286025,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,47.6796515,2.989246,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,64.727884,1.5229175,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,13.4204655,1.6865615,0.5433774138513878
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,63.1250685,1.99186,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,12.7989485,2.4148735,0.6107018077750923
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,51.850162,2.7201135,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,1.009372,2.970747,0.6125576490248129
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,6.383156,1.3061555,0.925807230393374
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,42.1919485,1.397006,0.8266982489936471
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,52.4671745,1.67037,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,60.2254705,1.9427005,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,9.2971125,2.0506655,0.6009111184234838
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,41.8468895,1.981993,0.8143825245034684
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,61.476857,2.0662785,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,0.6020755,1.067404,0.735999843309185
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,7.320976,1.4378455,0.6492660258330202
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,56.453124,1.9155565,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,6.645132,2.148081,0.8953941497226203
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,62.083372,2.1159905,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,64.0323385,2.620813,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,2.0557225,1.0887825,0.6705514757901999
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,4.7783905,2.2123205,0.8466887799972967
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,1.479179,2.674945,0.5349776326208476
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,2.4335415,0.6431945,0.4607189491235127
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,0.44421,0.1320995,0.9105556810454024
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,2.033278,0.679211,0.5659005317788105
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,0.949208,2.465957,0.6730803798158937
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,1.0961405,0.9493315,0.8614776118245092
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,actin,1.047826,1.701986,0.8698713473680438
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,arc,12.143742,1.959217,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,arc,17.742777,2.0358325,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,arc,14.3565695,2.0979075,0.0
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,arc,7.73591,2.1032765,0.8625922787013052
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,arc,6.296069,2.5788035,0.9175440762061018
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,arc,8.5314385,1.5535845,0.847183830440179
1hrCLTPBIP_010_d2.tif_d1_localizations.csv,arc,20.8270465,1.650272,0.0
