"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0033002","GO:0033002","muscle cell proliferation",170,0.510700357415089,1.7148245659021,0.000681574836771661,0.0274757065082754,0.0234131528896063,1277,"tags=23%, list=12%, signal=21%","12575/17246/14173/15446/17967/11789/21926/54598/18479/12444/14679/18573/15357/77579/13653/15368/19662/16009/23966/17260/18706/19211/26413/16452/11504/13052/12389/15182/14674/16468/18124/19225/211770/20848/20181/12554/20304/12168/16476"
"GO:0071407","GO:0071407","cellular response to organic cyclic compound",310,0.435183723001334,1.53321409698911,0.000750831928311235,0.0299042278947709,0.0254825934879972,1644,"tags=25%, list=15%, signal=22%","16365/18035/13839/15561/22027/19736/68667/12369/99929/15502/268903/18479/27374/16952/14679/12952/17702/14677/18481/67731/13653/232286/15166/66679/381290/14400/18795/21848/18033/17260/102193/65114/18023/13685/93760/26413/100986/16452/12389/15182/18578/18196/93686/224129/18124/76804/73158/19883/20592/13435/17257/20848/17999/70790/12367/14402/18626/12912/16969/14687/18197/20185/20181/192169/238161/20393/109593/77128/14827/12371/207728/14672/13829/20501/12387/19822/217124"
"GO:0021954","GO:0021954","central nervous system neuron development",73,0.607209370992243,1.81889703118266,0.000789885976605169,0.0308611324913728,0.0262980103222926,821,"tags=26%, list=8%, signal=24%","18072/12227/15519/216965/13175/15516/18844/56710/13838/243743/18028/105689/18186/170758/19211/268882/18472/83431/18227"
"GO:0009620","GO:0009620","response to fungus",23,0.785824827886691,1.92552167424145,0.000809394975392722,0.0312598150344856,0.0266377437276377,283,"tags=13%, list=3%, signal=13%","19288/17969/240354"
"GO:0000028","GO:0000028","ribosomal small subunit assembly",18,-0.800733790874786,-1.99591625898023,0.000823905767935115,0.0315809895107761,0.0269114293966618,1450,"tags=61%, list=13%, signal=53%","75617/20104/20103/14109/54127/67941/57294/20054/67671/20085/20044"
"GO:0002831","GO:0002831","regulation of response to biotic stimulus",287,0.43737993113878,1.53312027043701,0.000974957233283774,0.0352505813849694,0.0300384359967311,2097,"tags=30%, list=19%, signal=25%","16365/22631/217166/14469/18035/12523/15519/67526/28185/17969/224938/70572/100040462/193670/21926/56417/11501/18983/234311/19106/192656/59079/230594/93687/229898/14283/21354/110651/224647/80859/74414/19211/58185/231712/19294/244548/80750/229096/73945/67313/18754/20466/12389/229521/54725/211770/81702/213211/19255/80913/14479/20304/14972/56085/67070/14964/13136/80985/319955/227331/17184/232944/73242/12928/18521/15007/72993/16396/17096/12484/67857/14825/237868/18607/83945/52065/17164/17874/22034/15510/57783/11692/18673/15289/11820"
"GO:0071216","GO:0071216","cellular response to biotic stimulus",134,0.530184539737575,1.73209346483301,0.00103171130631294,0.0365254461082177,0.0311247994236366,2226,"tags=37%, list=21%, signal=30%","15945/16365/217166/14469/18035/12523/12369/67163/214855/21926/240354/192656/110279/14828/230594/229898/17975/18033/17260/80859/26413/16452/18754/18578/626578/211770/22026/56722/12125/19261/20296/13136/207728/192159/26397/17096/13198/14825/11350/56338/50755/17874/22034/57783/15289/56637/19697/100702/214498/18786"
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential",94,0.543291113773105,1.68688491280144,0.00111381113841801,0.0391600633355518,0.0333698625644365,2667,"tags=48%, list=25%, signal=36%","20620/19736/108013/26875/14809/235086/77116/56216/17260/243725/19211/19699/14395/19055/17257/14402/19085/20370/105722/14405/72961/14812/20907/20617/14799/243961/192167/22421/12297/245537/18189/246317/11820/56637/60597/11539/14811/14169/11441/116837/13385/18762/17295/216856/14401"
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels",116,0.540949634270003,1.74072008594954,0.00118357498613383,0.0407693599953396,0.0347412088746395,2295,"tags=37%, list=21%, signal=29%","22318/73340/15519/67979/11838/23888/11772/59079/238276/268566/56216/83493/65114/230235/18717/103967/18196/17920/236794/18191/76108/12889/17999/16412/56044/11771/13642/100226/104015/56839/26414/26422/74513/246317/94190/65945/56637/71770/211323/226359/545156/13860/18759"
"GO:0040008","GO:0040008","regulation of growth",456,0.395740640148172,1.442737076154,0.00120081849551422,0.0410857227525604,0.0350107942846146,1316,"tags=17%, list=12%, signal=16%","14706/12575/14173/108151/20983/17967/11789/19736/14489/17755/28185/18751/12266/17756/11426/232370/71653/14432/58231/18213/12505/100040462/18479/52822/54003/243743/14955/12444/78757/105689/69737/18186/52906/19662/16009/18795/16728/67778/17260/18706/19211/69597/17762/26413/18472/83431/13052/20466/56742/15182/16468/20562/13508/22129/21676/22241/54214/20979/17257/12125/20848/21960/22403/71175/12912/16337/21881/20185/12696/80913/18016/238161/12168/22791/20393/403187/230784/19141"
"GO:0106027","GO:0106027","neuron projection organization",103,0.560932517195334,1.76934917871663,0.00121861258864789,0.0414165798461798,0.0352927309007008,2592,"tags=44%, list=24%, signal=34%","327814/13839/11838/232975/17118/13838/53872/18481/17754/77116/74006/16560/13636/243725/65114/19211/14360/18472/103967/19699/74143/16337/19141/14812/56013/217692/243961/192167/22421/15185/74117/245537/11820/56637/66713/545156/14811/16001/12323/11441/13385/11666/22215/170731/72162"
"GO:0002699","GO:0002699","positive regulation of immune effector process",127,0.520337680016105,1.68696731698615,0.0012817525861881,0.0423252556868044,0.0360670500752497,1983,"tags=34%, list=18%, signal=28%","16590/12523/18861/12266/214855/21926/240354/16952/234311/192656/237877/15368/20910/19662/15275/80859/58185/19294/107823/55991/67313/14751/15042/18124/54725/81702/20296/14972/14964/13136/15007/22042/17096/15284/17685/12484/14825/18607/17164/17874/56715/22034/15510"
"GO:1903829","GO:1903829","positive regulation of protein localization",374,0.403689770907501,1.44302424410033,0.00126738741391392,0.0423252556868044,0.0360670500752497,1976,"tags=28%, list=18%, signal=23%","17246/22318/15519/12469/50754/12671/11789/20677/28185/67564/68667/18751/20927/232370/15516/70572/16568/21926/18479/52822/14677/77579/65973/238276/17918/381290/70546/381853/17754/77574/19662/13483/74006/18795/18536/18706/269473/65114/18111/209630/14360/17762/26413/17913/21454/21937/16452/18754/76055/29810/320360/19242/67623/229521/19259/19225/384783/67041/56469/108989/70790/237107/30877/16412/20296/18016/18548/11735/12468/230784/77128/22687/22367/232944/14672/16971/66191/22042/16886/17309/22063/333433/20617/217124/230908/66233/76303/53328/22339/192167/70178/69981/21808/12297/20742/74117/18412/12215/14661/245474/245537/18189/50790"
"GO:0003333","GO:0003333","amino acid transmembrane transport",57,0.643854967067052,1.86154902870158,0.0013610965220898,0.0441567592423602,0.0376277478047574,1732,"tags=33%, list=16%, signal=28%","140919/11987/19736/21366/94280/21926/20502/231549/20539/215113/16412/68267/73822/54208/72961/55963/268706/18408/20511"
"GO:0031347","GO:0031347","regulation of defense response",405,0.404379597408769,1.45917055472717,0.00136853039629127,0.0441567592423602,0.0376277478047574,2265,"tags=31%, list=21%, signal=25%","16365/22631/217166/14469/18035/15519/67526/28185/12266/17969/16956/224938/70572/12505/100040462/193670/21926/56417/16952/11501/17470/78757/67027/18983/234311/16423/574402/19106/192656/59079/110279/93687/229898/18033/14283/20302/21354/242864/110651/224647/17260/80859/74414/65114/19211/18023/58185/231712/19294/244548/21937/53416/16452/80750/229096/73945/67313/18754/20466/12389/229521/54725/19883/13032/19225/20848/81702/213211/19261/15525/19255/80913/14479/20304/14972/56085/67070/14964/80985/319955/227331/17184/232944/207728/73242/12928/18521/15007/52033/238205/20617/72993/16396/17096/57261/17250/13618/12801/12484/67857/14825/237868/18607/83945/52065/17164/17874/56715/22034/15510/57783/11692/18673/15289/11820/14359/19697/11539/80287/13040/18708/85305/94091/22040/56480"
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic",84,0.588218495870407,1.79728192063735,0.00138994936196628,0.0445657977817867,0.0379763059704391,2262,"tags=43%, list=21%, signal=34%","140919/67979/17957/20927/232370/18479/14809/108071/17918/20910/17260/12725/230235/14042/19699/208117/19225/20979/21960/20296/72961/14812/110637/14799/192167/12801/108073/245537/18189/12564/94190/14359/60597/11539/14811/20720"
"GO:0071396","GO:0071396","cellular response to lipid",311,0.423707428143731,1.49307286918857,0.00141830936397164,0.0446329699847373,0.0380335461020856,1445,"tags=23%, list=13%, signal=20%","15945/16365/217166/14469/18035/13839/12523/12369/16956/15502/268903/56710/214855/21926/240354/18479/16952/12952/17702/14677/67731/192656/232286/110279/230594/229898/18795/21848/17975/18033/17260/80859/102193/20682/18023/13685/93760/26413/16452/18754/18578/93686/224129/21676/76804/19883/20592/626578/211770/22026/56722/17999/70790/18626/98496/12912/16969/19261/20185/20181/20296/192169/20393/67800/109593/77128/14827/13136/12371/207728"
"GO:0007507","GO:0007507","heart development",370,0.415458668488568,1.48541782376688,0.00141490450013131,0.0446329699847373,0.0380335461020856,1625,"tags=22%, list=15%, signal=19%","12575/17246/14173/23828/13003/11595/11492/17967/11789/19736/20677/22329/28185/12369/16568/58231/18213/63958/54598/18479/243743/12444/15117/22084/17702/77579/235626/18186/19662/207304/23966/13636/17260/19211/20682/107823/93760/26398/12421/26413/21937/14042/16542/20666/11504/13052/15182/16468/244349/232341/12814/21676/231214/112405/75826/17999/12367/71175/12912/16412/16337/20181/238161/12168/109676/16476/13642/15361/17184/207728/71947/14672/18552/11909/16971/74103/225876/12387/11472/74868/24051/14268"
"GO:0009896","GO:0009896","positive regulation of catabolic process",410,0.400080546859408,1.44500106003532,0.00140833847971308,0.0446329699847373,0.0380335461020856,2173,"tags=28%, list=20%, signal=23%","12457/17246/20620/76843/12227/15519/50754/74048/11789/232370/99929/56403/269523/53312/193670/99375/21926/53872/14084/108083/11501/14679/22084/18983/60599/230598/192656/18195/15368/235626/18458/230594/16009/93687/225131/269695/65114/19211/20682/12421/213988/81003/16542/229096/19877/18754/12389/29810/229663/74480/73158/18555/22241/22608/68795/384783/211770/12125/56469/225055/23805/17999/381305/16337/11991/56484/68098/13194/56085/104625/74108/27373/230784/77128/22333/227331/12176/22057/29869/16971/66853/70640/231413/56490/27059/20617/16396/230908/239528/51897/18475/210992/13198/72345/231600/72068/18412/59009/75234/107995/233900/64113/67588/235542/26420/30945/414872/69807/15289/11820/14359/56637/226641/11539/67269/76014"
"GO:0042698","GO:0042698","ovulation cycle",38,0.707730706935248,1.88884221979133,0.00143966320059002,0.0450270122491284,0.0383693253395868,883,"tags=21%, list=8%, signal=19%","19288/18072/268903/244891/16952/13653/11504/19242"
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle",75,0.580031742504391,1.74520710027402,0.00147251785451397,0.0455802503460589,0.038840761739007,2156,"tags=35%, list=20%, signal=28%","12575/76843/216965/23834/12450/18514/18767/71375/20133/20466/382985/79263/17257/12530/66983/225182/57261/381921/114714/231600/72008/19356/330177/11820/234664/28010"
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle",96,0.554881359423856,1.73541981715882,0.00149095730087215,0.0455802503460589,0.038840761739007,2156,"tags=33%, list=20%, signal=27%","12575/76843/216965/23834/12450/18514/18767/18669/71375/18795/20133/18647/59046/20466/382985/79263/17257/12530/66983/225182/53892/57261/381921/114714/231600/72008/12313/19356/330177/11820/234664/28010"
"GO:0046649","GO:0046649","lymphocyte activation",422,0.392895490529529,1.42458380409242,0.0014839528591138,0.0455802503460589,0.038840761739007,1400,"tags=17%, list=13%, signal=15%","12575/12522/16590/11987/15201/12523/15519/18861/72103/74048/320940/11789/20677/22329/18751/18514/54125/12505/99375/240354/16952/11501/15894/22084/16423/57432/192656/13653/237877/94185/207304/17260/80859/19211/58185/14360/107823/93760/16452/83796/16410/14102/20666/13052/12389/67050/106957/14357/21417/19883/12611/384783/19055/20848/17999/381305/12367/16969/19261/20185/19255/20296/20304/14972/14977/13642/12506/233912/14964/15361/13136"
"GO:0002218","GO:0002218","activation of innate immune response",157,0.495691490787235,1.65213379754407,0.001529438517324,0.0464111759602248,0.0395488268232842,2265,"tags=32%, list=21%, signal=26%","16365/217166/14469/18035/15519/28185/224938/70572/100040462/21926/234311/19106/192656/59079/93687/229898/14283/110651/80859/58185/73945/67313/18754/20466/12389/81702/80913/14479/56085/67070/17184/232944/73242/72993/17096/237868/18607/52065/17164/17874/22034/15510/57783/18673/15289/11820/19697/18708/94091/56480"
"GO:0098739","GO:0098739","import across plasma membrane",108,0.549608606343996,1.74928999761491,0.00154814333955,0.0467007973078456,0.0397956248042532,1055,"tags=23%, list=10%, signal=21%","16819/14081/11987/232975/107723/19736/68667/21366/21926/76376/20502/15166/238276/14360/11931/12389/12287/20539/106957/236794/232341/56543/215113/384783/19055"
"GO:0015807","GO:0015807","L-amino acid transport",54,0.653998539160913,1.86751123938891,0.00159191075781473,0.0474594213060788,0.040442078778094,1732,"tags=33%, list=16%, signal=28%","140919/11987/19736/20927/21926/18479/20910/229706/20539/215113/16412/68267/54208/72961/55963/268706/18408/20511"
"GO:0001816","GO:0001816","cytokine production",443,0.3927642201406,1.428310499993,0.00160462435048875,0.0475603194115793,0.0405280581056736,2116,"tags=28%, list=20%, signal=23%","12522/16365/16590/12523/15519/74048/67526/28185/68667/72043/12266/72465/20927/16956/66412/214855/21926/240354/30940/16952/99138/11501/17470/16423/20226/19106/192656/13653/59079/232286/15368/235626/94185/230594/229898/18795/17975/18033/15275/20302/56807/70495/224647/80859/74414/19211/19720/58185/14062/56228/21937/16452/14042/55991/16410/80750/67313/15182/12654/20539/18578/229521/18124/83397/54725/19883/12611/19225/56722/20848/70790/12367/11829/18626/12912/213211/19261/20296/20304/14972/18176/17132/14964/13136/18552/11909/16971/26397/15007/11911/14268/56490/72993/17096/13198/13349/109929/76338/52513/12484/21808/268294/11350/20742/75234/12215/229877/17164/26420/17874/56715/22034/15510/12166/329244/17128/19698/20303/18673/69807/15289/11820/14359/109689"
"GO:0042255","GO:0042255","ribosome assembly",57,-0.602080470906526,-1.97496966193932,0.00162785234892096,0.0476942027287303,0.040642145456726,1450,"tags=44%, list=13%, signal=38%","66410/66711/110954/72181/22596/68017/75617/66164/20104/19988/20103/268449/14109/67025/54127/67941/12261/68193/57294/20054/67671/20085/56412/66448/20044"
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis",97,-0.519354254479393,-1.82851406826527,0.00165669368086514,0.0480371584899372,0.0409343918333239,1450,"tags=34%, list=13%, signal=30%","75617/100043813/66467/20042/20116/102462/20104/66249/20091/69499/20103/20088/70078/57315/267019/14791/14109/27207/54127/66481/67941/76846/68052/20055/66475/57294/20054/20826/67671/20085/67134/20068/20044"
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway",32,0.730340316724942,1.88873440872258,0.00185473146407627,0.0519528626585759,0.0442711206029078,807,"tags=25%, list=7%, signal=23%","108151/12933/17967/18844/243743/18186/17260/16542"
"GO:0044839","GO:0044839","cell cycle G2/M phase transition",110,0.536308220957655,1.71217575769428,0.00210769885942425,0.0571545148156639,0.0487036572947585,1926,"tags=27%, list=18%, signal=23%","12575/76843/216965/23834/12450/18514/18767/18669/237877/71375/18795/20133/18647/59046/20466/382985/79263/17257/12530/66983/225182/53892/57261/381921/114714/231600/72008/12313/19356/330177"
"GO:0051170","GO:0051170","import into nucleus",141,0.498255659287933,1.64098988191931,0.00216129445299171,0.0582977731288453,0.0496778736145742,1735,"tags=26%, list=16%, signal=22%","12575/18035/15519/18141/16649/15516/70572/58231/56417/18767/22084/320938/238276/240614/26356/26413/21937/16452/29810/11640/19259/19225/19055/20848/108989/70790/70769/238799/66306/22687/11909/83946/72993/230908/66233/16211/212999"
"GO:0006749","GO:0006749","glutathione metabolic process",43,-0.624390037622545,-1.91907814655731,0.00220900704889589,0.0592711470277433,0.0505073246027331,1522,"tags=40%, list=14%, signal=34%","67096/57320/68312/20655/76263/14651/103140/17986/14874/14860/68044/14862/14870/56615/625249/14866/14775"
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",70,0.583048031707911,1.74205776839097,0.00226267671673485,0.0597674917197632,0.0509302798470943,975,"tags=17%, list=9%, signal=16%","12575/245527/17246/27280/57748/12505/68048/237877/106298/101867/382985/26931"
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process",42,0.651825249760444,1.76769680853471,0.00231059103331217,0.06009894432564,0.0512127239230898,1198,"tags=26%, list=11%, signal=23%","19288/15519/21926/15894/16423/381290/16452/12389/19225/16337/19261"
"GO:0006606","GO:0006606","protein import into nucleus",137,0.503759531454742,1.64994155202212,0.00229711264317757,0.06009894432564,0.0512127239230898,1735,"tags=27%, list=16%, signal=23%","12575/18035/15519/18141/16649/15516/70572/58231/56417/18767/22084/320938/238276/240614/26356/26413/21937/16452/29810/11640/19259/19225/19055/20848/108989/70790/70769/238799/66306/22687/11909/83946/72993/230908/66233/16211/212999"
"GO:0001944","GO:0001944","vasculature development",459,0.385246267481143,1.40386289831855,0.00237626255960465,0.0605709326443226,0.0516149241236232,1328,"tags=17%, list=12%, signal=16%","17246/14173/20620/15945/15446/16590/22631/13839/50754/20677/18751/12266/20927/99929/58231/21926/54598/16952/11501/319909/15117/13654/18655/16423/20226/77579/13653/15368/235626/381290/380664/18186/207304/217039/17975/76457/14283/20254/13636/17260/18706/19211/93760/26413/21937/20817/16410/16542/19877/20317/11504/12389/14674/12654/11465/244349/19242/232341/15370/22375/112405/19883/18191/19225/17257/20848/81702/17999/16412/16402/20181/20296/12554/20304/12168/18176/16476/13642/21802"
"GO:0045736","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity",21,0.747950822787908,1.81148364598242,0.00269992059851997,0.0674715451532098,0.057495213158369,699,"tags=19%, list=6%, signal=18%","12575/11789/12577/19211"
"GO:0090049","GO:0090049","regulation of cell migration involved in sprouting angiogenesis",27,0.733119332110758,1.85508844559696,0.0029452287691547,0.0714989345959554,0.0609271134350949,1042,"tags=30%, list=10%, signal=27%","14173/20620/50754/16952/15368/18186/16542/19225"
"GO:0000288","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",52,0.608322696763961,1.72781436444145,0.00301582689223972,0.0725221013992364,0.06179899495667,1668,"tags=33%, list=15%, signal=28%","12457/12227/56403/53872/18983/18458/213988/229663/74480/22608/381305/11991/104625/74108/22057/70640/239528"
"GO:0060038","GO:0060038","cardiac muscle cell proliferation",44,0.645489757352253,1.78124431962386,0.00308629013738551,0.0735229304691184,0.0626518415985736,861,"tags=30%, list=8%, signal=27%","14173/17967/11789/12444/77579/19662/23966/17260/19211/26413/13052/15182/16468"
"GO:0000075","GO:0000075","cell cycle checkpoint signaling",136,0.486359940052178,1.58981243141023,0.00308210291898645,0.0735229304691184,0.0626518415985736,1926,"tags=25%, list=18%, signal=21%","12575/17246/76843/216965/23834/11789/12450/99375/12952/14155/71375/225131/66442/70385/26931/79263/108989/66591/66983/319955/227331/30949/11909/28114/235661/225182/57261/17685/381921/231600/72008/107995/19356/330177"
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process",44,0.64492906243981,1.77969706869315,0.00314397613955908,0.0742036590716306,0.0632319177775845,1198,"tags=25%, list=11%, signal=22%","19288/15519/21926/15894/16423/381290/16452/12389/19225/16337/19261"
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity",263,0.423578329105928,1.47656925311487,0.00316323702140328,0.0743142043092807,0.0633261178138798,1094,"tags=17%, list=10%, signal=16%","245527/16365/16590/57748/111173/18035/13839/12523/16653/71371/14489/18751/18514/21926/240354/14084/11501/17470/15894/17702/19106/192656/59079/15368/230594/14283/20747/68729/56784/19211/19720/26413/227541/16452/12389/15182/68235/244349/12359/19699/112405/214899/12611/19055/211770/20848"
"GO:0008088","GO:0008088","axo-dendritic transport",85,0.546491017177973,1.67343221050559,0.00319179420123261,0.0746411322838709,0.0636047062698551,1257,"tags=26%, list=12%, signal=23%","16574/71703/17756/18039/16568/13424/18040/17918/13518/17754/16560/16561/17762/18472/83431/16593/17257/16572/70827/67166/12217/11735"
"GO:0006809","GO:0006809","nitric oxide biosynthetic process",51,0.630493904373087,1.78782486003294,0.00323637694863078,0.0749956803823623,0.06390683094258,1198,"tags=24%, list=11%, signal=21%","19288/15519/21926/15894/16423/381290/16452/12389/19883/19225/16337/19261"
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition",86,0.560745647948161,1.72072509119685,0.00323533246751561,0.0749956803823623,0.06390683094258,2156,"tags=31%, list=20%, signal=25%","12575/76843/216965/23834/12450/18514/18767/237877/71375/20133/20466/382985/79263/17257/12530/66983/225182/57261/381921/114714/231600/72008/19356/330177/11820/234664/28010"
"GO:0060079","GO:0060079","excitatory postsynaptic potential",72,0.567664482268474,1.70067281623183,0.00360065333847026,0.0808640119802704,0.0689074719585752,2632,"tags=51%, list=24%, signal=39%","20620/19736/108013/26875/14809/77116/56216/17260/243725/19211/19699/19055/17257/19085/20370/72961/14812/20907/20617/243961/192167/22421/12297/245537/18189/246317/11820/56637/60597/11539/14811/11441/116837/13385/18762/17295/216856"
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation",72,0.567055236387513,1.69884756920561,0.00365479748877477,0.08171998946392,0.0696368847468765,862,"tags=18%, list=8%, signal=17%","12522/15519/74048/320940/20677/240354/16952/11501/192656/80859/93760/83796/67050"
