"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1990748","GO:1990748","cellular detoxification",36,-0.66379172206726,-1.66825560321191,0.00175431687317152,0.0438235234592258,0.0398659004615448,2123,"tags=42%, list=20%, signal=34%","11532/12460/58810/20656/11669/21672/11668/22166/11758/57320/14866/18477/26357/14778/17751"
"GO:0051444","GO:0051444","negative regulation of ubiquitin-protein transferase activity",15,-0.782568123715272,-1.69426646266822,0.00189239130428032,0.0465875656358092,0.0423803269974601,605,"tags=40%, list=6%, signal=38%","65019/20115/67025/67141/57320/11350"
"GO:0032482","GO:0032482","Rab protein signal transduction",16,0.72364913114434,1.78704440634651,0.00190662851464972,0.0467123986089182,0.0424938865309584,1105,"tags=38%, list=10%, signal=34%","102442/319642/104886/67790/329877/75985"
"GO:0006364","GO:0006364","rRNA processing",188,-0.475035537166345,-1.47886521151507,0.00197644614871767,0.0477344529567074,0.0434236410025075,2027,"tags=27%, list=19%, signal=22%","15278/102462/27993/209011/66409/67040/110109/66711/19989/75422/20104/117109/19896/69902/78651/50912/57808/71990/54127/66181/234344/74097/109075/73736/20116/66229/20088/100043813/75617/20115/20055/67025/20826/19942/57316/66481/69663/66489/20085/68966/66467/72614/20054/20068/27176/67115/57294/68017/72181/19941"
"GO:0006749","GO:0006749","glutathione metabolic process",43,-0.638899399257635,-1.64604277737272,0.00208245726042407,0.0498225455357797,0.0453231617242778,501,"tags=26%, list=5%, signal=24%","14862/14860/76263/20510/57320/14866/14871/14775/625249/14778/56615"
"GO:0001675","GO:0001675","acrosome assembly",13,0.787005678010948,1.86930958584443,0.00210045577199743,0.0500183299724249,0.0455012652232007,1586,"tags=62%, list=15%, signal=53%","237336/100317/18472/19294/207352/15463/382562/15247"
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator",27,-0.704371916682126,-1.69273523907406,0.00216393002244108,0.0510527194183321,0.0464422408325074,1221,"tags=52%, list=11%, signal=46%","70103/65019/80280/68428/66143/67427/18854/67281/20115/67025/54673/22187/20054/19941"
"GO:0042398","GO:0042398","cellular modified amino acid biosynthetic process",18,-0.768044302993961,-1.6978438533584,0.00233749689872429,0.0543406472515701,0.0494332418606781,914,"tags=39%, list=8%, signal=36%","11364/107885/14450/67092/57320/12709/170442"
"GO:0052547","GO:0052547","regulation of peptidase activity",213,-0.462026363047558,-1.44528402152788,0.00233718502271831,0.0543406472515701,0.0494332418606781,1858,"tags=26%, list=17%, signal=22%","66340/56330/11652/64704/30052/64209/15511/52377/68581/20717/69216/13063/15289/18550/68576/17196/14433/53614/18854/12028/76854/17035/66494/12258/12125/67941/19823/67184/16913/13014/232345/11799/72565/20716/23980/66437/12424/20510/13036/57320/12380/18049/14694/227753/12366/14219/16426/27050/103724/12955/19703/14775/433759/21859/13010"
"GO:0031346","GO:0031346","positive regulation of cell projection organization",339,0.312788201836724,1.28212252597028,0.00235249355870447,0.0543406472515701,0.0494332418606781,1174,"tags=21%, list=11%, signal=19%","320840/101565/71653/18213/67287/56044/18479/13838/52822/11789/18481/80913/11426/52906/382056/109880/54214/22240/56392/243743/11908/26395/12805/208727/16728/20616/20713/74143/13803/75769/230598/20257/74006/18759/329165/17755/20720/103967/15519/18472/19283/20266/71900/19699/192167/17762/11932/18189/14025/20354/235442/15114/319974/20315/53872/15572/72162/99982/12492/20320/17344/108100/238276/29819/20779/68169/69981/18039/108686/16971"
