"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006858","GO:0006858","extracellular transport",28,0.74916191429984,1.95660300536048,0.000235346667408721,0.0221225867364198,0.0200526371002636,1330,"tags=43%, list=12%, signal=38%","209012/68922/212892/54562/207607/11829/75533/100048534/226162/78801/77609/109065"
"GO:0099601","GO:0099601","regulation of neurotransmitter receptor activity",51,-0.568325684974868,-1.84754771335417,0.000316383127139618,0.0259025927961403,0.0234789583824664,1944,"tags=41%, list=18%, signal=34%","50932/228836/68943/69635/242667/75785/20779/192167/12300/72555/244310/18189/19699/224997/14811/60597/232813/19229/17260/19017/11838"
"GO:0050764","GO:0050764","regulation of phagocytosis",59,0.623950717798898,1.83089761509216,0.000324940417019145,0.0261809135998283,0.0237312374735286,1526,"tags=32%, list=14%, signal=28%","18828/17289/83433/16176/15289/14131/110351/14130/21817/109905/12266/12798/27403/13057/66890/14456/74244/14694/72993"
"GO:0051346","GO:0051346","negative regulation of hydrolase activity",157,0.498175182371846,1.6619099811648,0.000335903411815883,0.0265545758962047,0.024069937215858,1640,"tags=27%, list=15%, signal=23%","232345/12258/53614/11799/21859/98402/14751/210762/235505/67701/17035/20719/110595/14433/13014/12955/22339/21857/57875/16426/12633/112405/68581/83945/20716/14245/69871/79221/23980/57320/56327/233489/108911/107895/216795/14456/80751/56334/12406/225896/14775/16150"
"GO:0002697","GO:0002697","regulation of immune effector process",185,0.494000836609951,1.6666928903863,0.000385205442448713,0.0291836242667115,0.0264529927563759,1169,"tags=19%, list=11%, signal=17%","232345/18439/21929/12258/83433/11765/26365/16854/17319/12484/16176/11600/14751/15289/67313/15007/14131/56200/21939/210808/22030/14130/15223/109905/12266/12520/77125/67278/20311/17969/26409/21809/12010/16783/16173"
"GO:0010586","GO:0010586","miRNA metabolic process",65,-0.52587213093858,-1.80407548878391,0.000414982717388231,0.0309772393156274,0.0280787841749839,1360,"tags=26%, list=13%, signal=23%","17128/15251/22059/14815/239719/56463/319817/269401/208727/14000/18028/71093/20185/16476/239528/13653/14281"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",149,0.506009029383025,1.67645582985989,0.000511594776909144,0.0360674317720946,0.0326927013138869,1169,"tags=22%, list=11%, signal=20%","13036/18439/21929/12258/83433/13731/12484/16176/15289/103743/15007/14131/21939/12268/12259/22030/22339/14961/12262/12042/14130/15223/12266/12520/13383/77125/67278/12051/93685/26409/12010/12260/16173"
"GO:0003006","GO:0003006","developmental process involved in reproduction",476,0.39593924654993,1.43770945040582,0.000511546802867351,0.0360674317720946,0.0326927013138869,1603,"tags=21%, list=15%, signal=19%","17289/74052/320214/330830/21930/67971/16450/207686/252967/104263/53897/104362/54562/12577/69587/67141/16974/12215/224045/16176/26370/22092/11600/67204/20719/70891/75533/16542/15212/15904/17256/13711/378462/100048534/11606/13030/21414/22339/69707/64383/19411/433700/14609/27061/17427/103554/14595/235345/69310/12266/12162/268697/68201/13383/17776/226162/74229/50501/74309/78801/73721/18000/18667/12161/21923/380773/17242/23980/66826/15512/12050/320244/16783/22174/77609/16866/20674/21945/19317/93757/69329/217715/17979/108829/232943/20535/14705/56334/28036/12310/18159/21812/57815/12916/56335/56449/12366/11477/19014"
"GO:0002920","GO:0002920","regulation of humoral immune response",20,0.800379569962514,1.93997625643633,0.000528132493594446,0.0362270342903434,0.0328373702631767,706,"tags=35%, list=7%, signal=33%","232345/12258/83433/16176/14130/15223/12266"
"GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement",26,0.755231242287809,1.93623546596967,0.000596103483157033,0.0396502264826556,0.0359402637708282,1330,"tags=46%, list=12%, signal=41%","209012/68922/212892/54562/207607/11829/75533/100048534/226162/78801/77609/109065"
"GO:0007288","GO:0007288","sperm axoneme assembly",15,0.83659352994833,1.89755210769964,0.00060147112670695,0.0396502264826556,0.0359402637708282,1306,"tags=53%, list=12%, signal=47%","330830/207686/104362/100048534/69707/17427/320244/69329"
"GO:0050000","GO:0050000","chromosome localization",78,0.576947455425169,1.76331684309047,0.000627755187422744,0.0399368704943328,0.0362000872901847,1259,"tags=24%, list=12%, signal=22%","71878/11799/72124/14579/26951/70385/18221/70891/67629/64383/13589/212514/268697/16905/70681/101994/52276/20479/108911"
"GO:0006909","GO:0006909","phagocytosis",117,0.530137455971396,1.70777922437894,0.000643692067044606,0.0399368704943328,0.0362000872901847,1439,"tags=22%, list=13%, signal=19%","18828/17289/18439/83433/227753/11745/16176/15289/11303/14131/110351/14130/21817/109905/12266/12798/214585/27403/381560/13057/66890/22174/17295/14456/74244/14694"
"GO:1902075","GO:1902075","cellular response to salt",133,-0.406715835361791,-1.54890097190945,0.000637681983789998,0.0399368704943328,0.0362000872901847,1112,"tags=22%, list=10%, signal=20%","19049/15499/109880/18706/17258/18164/12669/99296/229521/110058/110862/11444/57028/18189/228550/16513/18795/13829/233011/18013/17257/72585/12891/16476/13653/14282/17260/14281/16477"
"GO:0045109","GO:0045109","intermediate filament organization",16,0.802409275276548,1.84654732490021,0.000724610246438354,0.0437871620347748,0.0396901176338602,304,"tags=25%, list=3%, signal=24%","99681/22352/14580/107993"
"GO:0051304","GO:0051304","chromosome separation",56,0.621617496193527,1.8189860867845,0.000758414166832302,0.0447640733818693,0.0405756220712851,1202,"tags=25%, list=11%, signal=22%","18828/76044/67141/11799/26951/70385/69957/67629/268697/13990/332110/215387/70099/52276"
"GO:0035418","GO:0035418","protein localization to synapse",87,-0.456025339653312,-1.63061257494393,0.00081615887261222,0.0465485667121307,0.0421931452653816,1573,"tags=48%, list=15%, signal=42%","20909/17754/13385/66220/30957/26556/26875/227580/216856/65114/11487/386750/56216/20614/108155/23859/56637/83493/18191/545156/74342/192167/16573/12300/232370/73340/245666/16574/70546/18164/226016/26422/18189/19699/224997/12322/14811/20908/54645/226359/108100/18762"
"GO:1902414","GO:1902414","protein localization to cell junction",110,-0.429668221912806,-1.62089994511288,0.000803415018517718,0.0465485667121307,0.0421931452653816,1573,"tags=25%, list=15%, signal=22%","18191/545156/74342/26420/192167/16573/12300/232370/73340/245666/16574/70546/18164/102098/16451/226016/26422/18189/19699/224997/12322/14811/20908/54645/226359/108100/11461/18762"
"GO:0001817","GO:0001817","regulation of cytokine production",393,0.409480335427151,1.47019399911685,0.000811909856808742,0.0465485667121307,0.0421931452653816,1234,"tags=17%, list=12%, signal=15%","17289/13058/268977/18439/21929/83433/56805/14056/19122/26365/81600/17319/22350/13610/12215/12484/14268/20203/16176/11746/11829/11600/15289/12759/67313/14433/14066/15007/14131/56200/21939/210808/22030/11606/15507/226250/12042/14130/16179/12257/68581/15223/12266/12520/83397/17776/77125/100503949/13057/79221/20311/69573/12051/26409/68039/17242/213211/21809/12010/57320/71648/16173/170823/17295/66214"
"GO:2000628","GO:2000628","regulation of miRNA metabolic process",55,-0.532197779252016,-1.75005538419575,0.000835309399518272,0.0471114501328305,0.0427033612315131,1360,"tags=29%, list=13%, signal=26%","21676/17128/15251/22059/14815/239719/319817/269401/208727/14000/18028/71093/20185/16476/13653/14281"
"GO:0032611","GO:0032611","interleukin-1 beta production",42,0.67390027826535,1.88242777758215,0.000887897553462326,0.047907406870312,0.0434248424847857,502,"tags=21%, list=5%, signal=21%","18439/21929/83433/13610/16176/11829/15289/67313/15507"
"GO:0048512","GO:0048512","circadian behavior",34,-0.610396414538837,-1.82738722353555,0.000906050248138288,0.047907406870312,0.0434248424847857,1422,"tags=35%, list=13%, signal=31%","19211/192167/53376/22059/11444/14402/16490/11539/224671/229599/20185/13653"
"GO:0045087","GO:0045087","innate immune response",456,0.401720962877697,1.45778697501825,0.000869123994287695,0.047907406870312,0.0434248424847857,2027,"tags=23%, list=19%, signal=20%","18828/232345/13058/21929/12258/76854/83433/22352/20305/11765/11816/71660/26365/16854/17319/227753/12484/12332/11829/67701/18938/15289/67313/14433/12642/15007/56200/21939/210808/12259/22030/71514/14961/12262/12042/64383/16179/432940/83945/80285/12266/667370/15481/74270/11727/26987/13057/56496/22319/80876/17969/26409/68039/12010/109648/15354/12260/53330/16783/71648/22174/16173/66102/15959/11692/22121/15958/170742/19200/12539/69550/108037/27041/19328/17973/72993/56335/15957/18038/19014/14251/213541/215707/237868/20787/71586/66141/22032/12261/21425/16819/57783/338467/266632/100034251/74153/18024/56791/58185/232944/75234/16784/216869/12523/211948"
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin",17,0.802479006704877,1.87725314187445,0.000964640514020242,0.048312230343397,0.0437917877381669,1129,"tags=59%, list=11%, signal=53%","12258/83433/12259/12262/14130/15223/12266/12520/12051/12260"
"GO:1905820","GO:1905820","positive regulation of chromosome separation",25,0.729690583834048,1.85567274910611,0.000943993454398977,0.048312230343397,0.0437917877381669,1202,"tags=32%, list=11%, signal=28%","18828/76044/11799/69957/332110/215387/70099/52276"
"GO:0006607","GO:0006607","NLS-bearing protein import into nucleus",10,-0.816865733047493,-1.80773054181358,0.000986128876492248,0.048312230343397,0.0437917877381669,746,"tags=40%, list=7%, signal=37%","16650/16646/16648/19386"
"GO:1901342","GO:1901342","regulation of vasculature development",166,0.484335985103184,1.62780627882121,0.000943602560035373,0.048312230343397,0.0437917877381669,1061,"tags=19%, list=10%, signal=17%","13036/13058/11535/53614/13731/18654/26365/16854/20692/11745/16176/11555/15289/16840/14066/16542/242705/21939/18655/11606/22339/15507/277468/112405/12266/15586/68833/20193/20358/17242/15258"
"GO:0003352","GO:0003352","regulation of cilium movement",19,0.786041164838918,1.88711546421281,0.00107352357499226,0.0504455870122488,0.0457255320871261,734,"tags=42%, list=7%, signal=39%","207686/212892/207607/11747/66793/68001/100048534/52028"
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation",10,0.882205391366126,1.85996654384739,0.00110648915751129,0.0505994501218678,0.0458649986484767,441,"tags=50%, list=4%, signal=48%","83433/11816/12759/67199/12955"
"GO:2001212","GO:2001212","regulation of vasculogenesis",12,0.838089802408544,1.81935561691939,0.00113175697651943,0.0512928429715412,0.0464935126350227,714,"tags=50%, list=7%, signal=47%","11535/13731/26365/16542/109905/67888"
"GO:0046839","GO:0046839","phospholipid dephosphorylation",33,-0.601804941505394,-1.78206719355026,0.00115916741123246,0.0520702104373095,0.0471981439636431,2016,"tags=48%, list=19%, signal=39%","219024/75769/71910/83493/19211/235044/219135/16330/101490/104015/53332/72519/229791/74302/320634/81535"
"GO:0035914","GO:0035914","skeletal muscle cell differentiation",53,-0.535443340120679,-1.75059422077489,0.00117274818565351,0.0522181560559406,0.0473322467173731,1290,"tags=26%, list=12%, signal=23%","12848/68050/16653/18032/11910/17261/208727/15370/380664/13653/17260/12227/217082/14281"
"GO:0015914","GO:0015914","phospholipid transport",50,0.63571274024203,1.83725744606547,0.00118969114962156,0.0525119328302523,0.0475985356063691,928,"tags=22%, list=9%, signal=20%","18828/18439/18830/11816/11303/13167/77619/27403/20280/381560/76303"
"GO:1902893","GO:1902893","regulation of miRNA transcription",46,-0.547370617917751,-1.76109664622333,0.00144262751496468,0.0601981718012331,0.0545655943227551,1561,"tags=30%, list=15%, signal=26%","21676/17128/15251/22059/14815/239719/269401/208727/18028/71093/20185/16476/13653/14281"
"GO:0051303","GO:0051303","establishment of chromosome localization",73,0.578475820365679,1.75106787363864,0.00143635309228016,0.0601981718012331,0.0545655943227551,1259,"tags=25%, list=12%, signal=22%","71878/11799/72124/14579/26951/70385/18221/70891/67629/64383/13589/212514/268697/70681/101994/52276/20479/108911"
