"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0005743","GO:0005743","mitochondrial inner membrane",469,-0.589965181692484,-2.50736886700671,1e-10,4.65e-09,3.68421052631579e-09,1611,"tags=38%, list=15%, signal=34%","68066/76137/67681/66972/107734/68202/66047/72795/56282/66841/68499/68572/231086/79044/66541/66445/13804/73078/71883/67914/66826/71803/27397/76263/107197/70544/15108/68611/64655/24030/26457/433771/216767/66258/66839/94064/12896/17713/70310/12799/53333/66461/64660/52469/70397/68346/19125/269951/665563/69186/66495/20463/67840/30058/11950/68735/78330/407785/67013/17706/67680/27398/595136/28080/226646/94284/66449/66230/12040/75406/68565/17993/228033/68943/72900/66278/66916/67530/544717/66121/68463/52443/224904/66928/16832/14151/66271/17717/67388/94065/14356/66292/68537/11951/104130/11958/66052/30055/66487/17827/230075/66845/17709/102631912/69029/70556/67713/70316/68375/17711/121022/103172/67942/67067/66836/67270/70257/26912/66046/17705/225887/17991/11957/17716/66414/66359/107733/66576/56412/12859/54405/17992/64659/68342/66218/67184/66377/13177/67885/110323/223696/68197/66448/66148/70456/27425/57423/67267/67130/66142/66477/12759/66116/66416/68194/17527/100041273/56615/71679/12861/66152/27050/68198/12864/30057/22272/15159/17718/14548/12867/12868/625249/12857/69875/17710/66594/66091/55951"
"GO:0019866","GO:0019866","organelle inner membrane",494,-0.576726641493572,-2.45897897371581,1e-10,4.65e-09,3.68421052631579e-09,1611,"tags=36%, list=15%, signal=32%","68066/76137/67681/66972/107734/68202/66047/72795/56282/66841/68499/68572/231086/79044/66541/66445/13804/73078/71883/67914/66826/71803/27397/76263/107197/70544/15108/68611/64655/24030/26457/433771/216767/66258/66839/94064/12896/17713/70310/12799/53333/66461/64660/52469/70397/68346/19125/269951/665563/69186/66495/20463/67840/30058/11950/68735/78330/407785/67013/17706/67680/27398/595136/28080/226646/94284/66449/66230/12040/75406/68565/17993/228033/68943/72900/66278/66916/67530/544717/66121/68463/52443/224904/66928/16832/14151/66271/17717/67388/94065/14356/66292/68537/11951/104130/11958/66052/30055/66487/17827/230075/66845/17709/102631912/69029/70556/67713/70316/68375/17711/121022/103172/67942/67067/66836/67270/70257/26912/66046/17705/225887/17991/11957/17716/66414/66359/107733/66576/56412/12859/54405/17992/64659/68342/66218/67184/66377/13177/67885/110323/223696/68197/66448/66148/70456/27425/57423/67267/67130/66142/66477/12759/66116/66416/68194/52668/17527/100041273/56615/71679/12861/66152/27050/68198/12864/30057/22272/15159/17718/14548/12867/12868/625249/12857/69875/17710/66594/66091/55951"
"GO:0005840","GO:0005840","ribosome",225,-0.624777974016012,-2.45213128664124,1e-10,4.65e-09,3.68421052631579e-09,1588,"tags=47%, list=15%, signal=41%","67681/67427/107734/66047/56282/68499/68572/79044/75617/65019/20005/66229/100043813/27397/20042/20116/102462/20104/68135/68611/67186/66483/64655/24030/20091/216767/66258/94064/16898/68995/19988/20103/20088/64660/114641/14694/268449/17973/26451/67840/267019/68735/14109/54217/27398/67025/66230/27207/20084/54127/57808/68565/66481/67941/76846/66121/68028/68463/52443/27370/27176/68052/20055/19942/94065/19921/66475/66292/68537/19951/22187/66845/68193/67281/22121/19941/121022/57294/19981/67270/20054/67115/66489/20090/20826/67671/20085/107733/11815/67248/19899/64659/20068/66448/67945/20044/270106/66416/22186/68436/27050/56040/14548/76808/78294/17751"
"GO:1990204","GO:1990204","oxidoreductase complex",109,-0.656128204591826,-2.37808485583108,3.81945908604319e-10,1.65764524334274e-08,1.31335786116573e-08,947,"tags=46%, list=9%, signal=42%","66495/14555/78330/407785/67680/595136/226646/12040/75406/17993/72900/66916/67530/66928/16832/17717/104130/66052/110826/12039/230075/102631912/70316/68375/17711/66046/225887/17991/17716/66414/66576/54405/17992/68342/66218/67184/66377/68197/67130/66416/68194/100041273/66355/66152/68198/22272/17718/69875/66594/66091"
"GO:0097060","GO:0097060","synaptic membrane",377,0.506007487244093,1.81944496640539,2.11973757749568e-08,7.66638423860939e-07,6.07410183025079e-07,2606,"tags=44%, list=24%, signal=35%","327814/20616/20527/67979/15561/11838/232975/12805/12671/17967/22343/17957/23964/232370/18213/17118/211446/21366/13838/23792/14270/16952/319504/108030/66673/54524/230868/19277/14809/235086/238276/108071/12330/381290/268566/20910/18186/77116/56216/14400/74006/12293/14283/16728/12565/80879/70495/58235/16531/12725/238988/19211/29816/14062/64085/67300/100986/268882/271457/18717/11640/102857/103967/18196/245684/229521/56543/14395/226922/54393/19259/54725/18191/241263/76108/94332/20979/19281/81840/14402/16412/241770/12217/16402/243621/18752/11735/56044/109676/105722/13642/383348/14405/19262/58998/18082/22333/207728/18190/14812/238205/12387/110637/11472/232813/104015/20907/217124/54525/18530/14799/20511/243961/192167/64009/70178/12801/16522/268345/108073/83945/20355/26422/319387/74513/245537/18189/72685/22782/246317/210933/19283/50849/18673/12564/109689/65945/71770/13429/211323/11539/320873/14811/74342/219228/12929/330814/217480/11441/116837/18187/12558/13385/224997/80749/14403/268980/68585/14252/210274/13806/20273/381582/16524/20265/17295"
"GO:0070382","GO:0070382","exocytic vesicle",216,0.551780721487527,1.89625785595997,4.14944467237873e-07,1.35064424085928e-05,1.07011994182399e-05,1764,"tags=35%, list=16%, signal=30%","22240/140919/327814/64176/12728/20983/20616/111173/22318/67295/20527/20965/11789/68666/83671/12727/20927/20964/11772/54524/20743/107767/20404/17918/229706/77116/74006/16560/56807/70495/12725/72003/76252/235380/67300/83431/271457/11980/18578/229521/14395/54393/105853/67474/18555/224624/19259/54725/19027/11975/20979/11964/22335/12217/56526/11966/22319/72961/22333/216363/14812/80718/228960/100503185/100226/20907/20617/19346/54525/23821/20972/13002/14799/67703/16570"
"GO:0005759","GO:0005759","mitochondrial matrix",267,-0.453885225129029,-1.81141323648959,4.39748918960474e-07,1.36322164877747e-05,1.08008506411345e-05,2219,"tags=37%, list=21%, signal=31%","94062/52856/94066/68836/268697/66399/66077/66587/67994/17766/72181/11409/11740/11655/67851/102060/94063/27393/14194/78038/12534/11370/66163/106338/67681/23897/107734/15929/66047/53895/56282/100039707/66841/18242/68499/68572/231086/79044/57320/73078/11669/76357/27397/76263/11363/15108/68611/64655/24030/216767/14651/66258/94064/17713/64660/68346/665563/21915/67840/338359/56248/68735/15528/27398/66449/66230/12040/68565/66121/12261/68463/52443/75530/94065/78653/66292/68537/17850/66383/110826/12039/68738/66845/66834/67713/121022/67270/14533/11364/107733/15473/64659/66448/66148/18477/67267/66416/27050/14548/104444"
"GO:0005930","GO:0005930","axoneme",103,-0.585434660296543,-2.09331119957255,8.0598405593089e-07,2.28128530613482e-05,1.80746996524548e-05,1878,"tags=40%, list=17%, signal=33%","207686/21689/69387/71233/13036/14894/67483/69327/433700/68475/104346/75429/546143/242646/70997/242584/75564/22158/66061/330577/105000/14634/68146/56350/211535/75472/207607/22142/11793/50525/71820/72421/75556/73545/329795/71860/69310/75504/56486/227613/216618"
"GO:0097014","GO:0097014","ciliary plasm",104,-0.581216931951296,-2.08441929699452,7.7961028404472e-07,2.28128530613482e-05,1.80746996524548e-05,1878,"tags=39%, list=17%, signal=33%","207686/21689/69387/71233/13036/14894/67483/69327/433700/68475/104346/75429/546143/242646/70997/242584/75564/22158/66061/330577/105000/14634/68146/56350/211535/75472/207607/22142/11793/50525/71820/72421/75556/73545/329795/71860/69310/75504/56486/227613/216618"
"GO:0030426","GO:0030426","growth cone",183,0.565502391305922,1.9038331532904,1.04887420375128e-06,2.84507127767535e-05,2.25415947297424e-05,2135,"tags=37%, list=20%, signal=30%","22240/16574/20257/12933/15519/22152/17967/11789/17755/13175/17756/18039/71653/15516/17118/13838/18479/52822/22084/77579/26875/231876/18186/16728/58235/238988/243725/269473/170758/17762/18472/83431/13052/54160/16593/13508/99512/72832/50876/16572/70827/19417/27373/22687/12934/76161/16971/22253/51789/20617/217124/381921/100503659/16570/12801/12313/382253/11350/270163/14086/15572/16885/18189/19283/56195/11820/14359/56637"
