"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010712","GO:0010712","regulation of collagen metabolic process",22,-0.775766859998281,-1.88670577885729,0.00019893163482734,0.00759898701101117,0.00688382038786721,733,"tags=32%, list=9%, signal=29%","54683/16173/18159/14219/22352/66214/13010"
"GO:0019226","GO:0019226","transmission of nerve impulse",45,0.600310551164467,1.8861604047906,0.000199062302110771,0.00759898701101117,0.00688382038786721,1314,"tags=44%, list=17%, signal=37%","20269/18213/18479/21960/319504/16531/56717/20273/11735/12298/20265/108073/18472/14799/269116/16490/110876/12290/20266/110862"
"GO:0061614","GO:0061614","miRNA transcription",36,0.635860128611588,1.93538039994893,0.000236301363827952,0.0087912117559721,0.00796384078984836,1338,"tags=39%, list=17%, signal=32%","20185/18028/14281/208727/21676/269401/17128/15251/16476/19401/16600/13653/13207/15182"
"GO:0008088","GO:0008088","axo-dendritic transport",76,0.512882098900228,1.80997917899742,0.000252430895527194,0.00931236665012086,0.00843594801682211,1035,"tags=29%, list=13%, signal=25%","71703/16574/17756/17918/67166/13518/13424/16561/18040/17257/11735/23859/12217/17762/16568/67269/18472/29819/15251/15114/16572/70827"
"GO:0048638","GO:0048638","regulation of developmental growth",202,0.375123210114026,1.5694397095468,0.000313266290011832,0.0111808049849752,0.0101285412380377,1026,"tags=23%, list=13%, signal=21%","105689/18795/20185/17260/18213/240058/12575/54214/17756/18479/80913/26413/11789/21960/22129/52822/17755/69597/16468/13841/14025/17257/56717/238161/16728/13046/74493/17762/58231/26416/18472/67603/268396/16798/243743/76499/19736/17967/69737/20979/18706/16971/20983/18186/50769/56274/19211"
"GO:0051962","GO:0051962","positive regulation of nervous system development",211,0.377771395605749,1.59886344392494,0.00031923579262215,0.0113019768517036,0.0102383092065067,1529,"tags=34%, list=20%, signal=28%","18213/13838/16981/18481/54214/378937/18479/20845/16653/108071/109880/71436/74006/104015/52822/17755/18759/14025/17257/56717/192167/20616/230598/64085/16728/17762/67287/20720/13004/238276/23966/19283/18472/74342/243743/26395/18189/29819/22421/13654/72162/17344/15251/330814/16971/15114/665113/18186/19699/18844/20320/76965/53872/66713/74117/14365/68585/20356/15182/13385/17096/232370/19242/16195/269878/27374/330938/18845/70237/243499/12168"
"GO:0098609","GO:0098609","cell-cell adhesion",307,0.339292889331052,1.46781492101339,0.00042611536076658,0.0148464002679785,0.0134491548285392,1122,"tags=24%, list=14%, signal=21%","320772/320840/110829/16410/16423/53883/17391/12565/21960/76884/71436/70549/93760/76740/70546/319504/93877/16952/12805/219228/13841/104836/94332/19055/12505/22042/20779/192167/11735/64085/66923/69237/19294/11987/23859/16728/11519/20720/16396/26416/23966/16452/19281/19261/18124/26395/18189/17470/15510/17967/16451/53310/269116/330814/239985/11932/67155/15519/72828/77044/105352/106042/19211/11899/20320/19255/76965/19401/207952/15505/26992/20912/101489"
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium",20,-0.763231793463602,-1.80605217541092,0.000471757119608124,0.016054370194416,0.014543438579188,841,"tags=45%, list=11%, signal=40%","76497/16173/12010/71660/67067/14109/67248/22353/17105"
"GO:0021953","GO:0021953","central nervous system neuron differentiation",100,0.463359731925894,1.72241951102863,0.000468556525791293,0.016054370194416,0.014543438579188,1085,"tags=30%, list=14%, signal=26%","235439/105689/13838/18028/13175/216965/12227/21375/268882/56710/68169/94229/15572/67269/18293/56336/18472/243743/18189/22421/56386/99512/70762/18186/15519/19883/18844/18187/19211/56217"
"GO:1902893","GO:1902893","regulation of miRNA transcription",34,0.649618851509307,1.92979287686683,0.000496016135379364,0.0166222201092779,0.0150578461989814,1338,"tags=38%, list=17%, signal=32%","20185/18028/14281/208727/21676/269401/17128/15251/16476/19401/16600/13653/15182"
