"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006914","GO:0006914","autophagy",310,0.357085895414516,1.37551290579686,0.00846964246210053,0.088739213385731,0.0731106431347253,1609,"tags=25%, list=21%, signal=21%","235439/20620/97998/50754/59026/209131/230895/108083/17918/60599/74006/227648/15368/14679/54473/67526/224647/232341/17762/22084/19720/20539/12125/170749/29810/57436/73158/99512/69834/67474/67300/56085/11975/74302/13198/15361/70381/20848/68942/67166/230784/29869/56717/54170/74769/67453/15185/269523/64113/56480/22241/229521/22333/227298/232533/12176/20617/225131/641340/209815/83669/19335/17425/226641/217893/75909/56637/13033/18475/69807/67588/74370/18786/94232/51897/56274/15289"
"GO:0061919","GO:0061919","process utilizing autophagic mechanism",310,0.357085895414516,1.37551290579686,0.00846964246210053,0.088739213385731,0.0731106431347253,1609,"tags=25%, list=21%, signal=21%","235439/20620/97998/50754/59026/209131/230895/108083/17918/60599/74006/227648/15368/14679/54473/67526/224647/232341/17762/22084/19720/20539/12125/170749/29810/57436/73158/99512/69834/67474/67300/56085/11975/74302/13198/15361/70381/20848/68942/67166/230784/29869/56717/54170/74769/67453/15185/269523/64113/56480/22241/229521/22333/227298/232533/12176/20617/225131/641340/209815/83669/19335/17425/226641/217893/75909/56637/13033/18475/69807/67588/74370/18786/94232/51897/56274/15289"
"GO:1902075","GO:1902075","cellular response to salt",105,0.459937269558392,1.56619368187748,0.0085552536499009,0.0888330956447509,0.0731879910407299,1730,"tags=36%, list=22%, signal=29%","20983/240058/15382/22027/18795/238276/18751/18706/53416/17260/232341/14102/266692/17257/14281/13653/19141/14360/22063/14282/54525/192167/14672/107589/229521/65973/217124/13385/109880/18810/12576/20979/18189/233908/29876/17258/13829/20597"
"GO:0050776","GO:0050776","regulation of immune response",290,0.370345101132136,1.41640879096678,0.00862250039991276,0.0890174178535441,0.0733398507960143,1522,"tags=28%, list=20%, signal=24%","380924/72103/17174/18035/16952/22631/17470/14469/70572/15519/80859/28185/94185/12505/18751/14283/16423/15368/217166/67313/110279/67526/107823/19294/67027/18983/17260/19255/16452/232341/224938/19720/229096/18124/93687/80750/81702/12266/12389/231712/18578/14479/73242/19211/22042/106957/17096/80913/56085/67070/54725/14360/18521/14964/18754/72993/26413/232944/17685/18708/56480/237868/17184/52065/15510/17164/74414/12801/18176/19697/12298/13601/109880/56715/12928/85305/11692/108655/57783/224860/101476/223723"
"GO:0071692","GO:0071692","protein localization to extracellular region",198,0.396029251655049,1.44853926004507,0.008668638968707,0.0891225411536855,0.0734264599937809,1221,"tags=23%, list=16%, signal=20%","17932/69227/20983/67295/16952/17918/17470/77579/18795/238276/74006/18751/13839/20677/52906/15357/217166/266690/232370/76055/16452/65114/16000/93691/18472/19055/207227/16522/56013/15361/19726/384783/18754/67041/76303/22063/230908/54525/20501/16971/14672/54160/50790/17113/21808"
"GO:0051223","GO:0051223","regulation of protein transport",302,0.36303002650741,1.39495850966946,0.00878286940865682,0.0896354798905479,0.0738490610008206,1221,"tags=23%, list=16%, signal=20%","17246/17932/20983/50754/20616/16952/16568/17470/77579/70572/18795/238276/15519/70546/74006/16589/28185/18751/18479/13839/20677/52906/15357/217166/18536/52822/77574/76055/16452/65114/83431/18767/16000/17913/93691/29810/21937/11735/15502/15516/19055/22687/66691/108989/207227/16522/56013/19259/19726/22318/56228/384783/14360/18754/67041/76303/26413/22063/230908/54525/20501/16971/14672/18708/77128/65973/50790/21808"
"GO:0043549","GO:0043549","regulation of kinase activity",332,0.351753491980437,1.36716229293665,0.00883867959028663,0.0896354798905479,0.0738490610008206,723,"tags=14%, list=9%, signal=13%","12575/229841/97998/50754/16653/19088/20541/69131/13838/18213/11789/12444/12450/15519/19252/108071/18479/13839/15357/18706/69237/13636/213452/19277/97541/17260/19255/16452/17118/227154/21676/232341/17762/12654/18767/26398/22084/19720/19281/16000/56742/12389/211770/22359/15502/15516/19211"
"GO:0098542","GO:0098542","defense response to other organism",370,0.345833990225668,1.35033754962276,0.00885004036096823,0.0896354798905479,0.0738490610008206,1677,"tags=30%, list=22%, signal=25%","16819/17174/15945/12369/18035/16952/22631/14469/70572/15519/80859/28185/14283/16423/217166/67313/54473/67526/15980/244548/224647/19294/18983/22041/19255/56403/16452/224938/19720/229096/93687/80750/17913/81702/12266/21937/12389/231712/19261/20874/14479/73242/19211/69834/17096/16396/20249/80913/56085/11829/67070/54725/233912/107508/13204/14360/18521/14964/59025/18754/19698/15959/14825/72993/232944/67166/66505/69091/11465/18708/22319/213211/56480/229521/15275/11810/237868/17184/52065/15510/80985/17164/74414/12176/18176/19697/20617/66713/12928/20912/58801/17999/11692/108655/57783/69807/74122/56275/223723/72029/74117/19664/52513/15289/11820/20910/68652/22782/14000/107569/106869/17392"
"GO:0016311","GO:0016311","dephosphorylation",185,0.386420441963982,1.4092937790965,0.00891789447428892,0.089998981016387,0.0741485430457513,1943,"tags=34%, list=25%, signal=26%","272031/75769/101490/22027/19252/242083/17931/219135/19277/72102/17260/19255/16452/100072/19281/52468/170749/83493/19054/320024/71910/77116/19211/19055/104015/59046/74302/68734/19259/19272/71978/26931/54401/18218/19258/76429/19267/72685/52065/21808/217124/219024/66385/12234/19262/319468/81535/105663/19283/240672/26932/20597/67857/72542/19046/320634/235542/12313/11539/19243/14245/54720/19056"
"GO:0016226","GO:0016226","iron-sulfur cluster assembly",16,-0.68447365261274,-1.72197725942544,0.0089929709847311,0.0901350288195651,0.0742606303858112,924,"tags=38%, list=12%, signal=33%","26426/68165/68523/66383/70316/56748"
"GO:0031163","GO:0031163","metallo-sulfur cluster assembly",16,-0.68447365261274,-1.72197725942544,0.0089929709847311,0.0901350288195651,0.0742606303858112,924,"tags=38%, list=12%, signal=33%","26426/68165/68523/66383/70316/56748"
"GO:0007019","GO:0007019","microtubule depolymerization",35,0.587528604113431,1.65058323853602,0.00898784076717613,0.0901350288195651,0.0742606303858112,946,"tags=37%, list=12%, signal=33%","20257/17755/140810/11789/216965/17754/17756/56471/73420/99512/23805/67886/80986"
"GO:0051304","GO:0051304","chromosome separation",37,0.583360631201199,1.66964982284502,0.00942155435014547,0.0924682107978774,0.0761828970870415,1532,"tags=35%, list=20%, signal=28%","229841/11789/14211/21973/69716/108989/56317/235661/231600/208718/30949/107995/70099"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",132,0.43894487165847,1.54568466829121,0.00939849214048384,0.0924682107978774,0.0761828970870415,727,"tags=19%, list=9%, signal=17%","17755/20616/16568/108030/11789/110829/15519/18479/17756/22343/78757/13518/211673/52822/12615/236794/170758/56217/83431/22084/16000/18472/11735/15516/80837"
"GO:0031347","GO:0031347","regulation of defense response",264,0.376299842523318,1.42745817316548,0.00941660240507073,0.0924682107978774,0.0761828970870415,1488,"tags=31%, list=19%, signal=26%","18035/16956/16952/22631/17470/14469/70572/15519/80859/28185/12505/14283/16423/78757/217166/67313/110279/67526/53416/244548/224647/19294/67027/18983/17260/19255/16452/65114/224938/229096/93687/16000/80750/81702/12266/21937/12389/231712/19261/14479/73242/19211/57261/17096/16396/80913/15525/56085/19883/67070/54725/52033/18521/20848/14964/18754/14825/72993/232944/18708/213211/56480/229521/237868/17184/52065/15510/80985/17164/74414/12801/19697/20617/56715/12928/263876/85305/11692/108655/13618/207728/57783"
"GO:0043267","GO:0043267","negative regulation of potassium ion transport",18,0.675376804940517,1.64928644577639,0.00963514038983055,0.0936551665777627,0.0771608086227533,869,"tags=39%, list=11%, signal=35%","238276/19736/53416/12389/11735/19211/11911"
"GO:0060537","GO:0060537","muscle tissue development",193,0.39434678858747,1.43806850849232,0.00985182352463282,0.0952632274738724,0.078485661095846,1491,"tags=29%, list=19%, signal=24%","63958/16653/20541/12823/11789/12444/99929/77579/19736/28185/18479/23966/15357/13654/17967/12227/16468/93760/347740/17260/227325/26398/16000/20181/11910/12389/13642/14281/30928/19211/19055/24051/13653/15182/268859/12848/74103/26413/56717/238161/17125/15185/107589/16412/21808/18176/112405/224143/18810/15370/77044/217082/108655/12387/56637/12166"
"GO:0033363","GO:0033363","secretory granule organization",29,0.604637717699544,1.63870667549449,0.0100837092579452,0.0965615063198591,0.0795552897050799,1110,"tags=34%, list=14%, signal=30%","20983/237336/19294/108012/207352/15463/18472/382562/76303/100317"
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process",15,0.707915479072171,1.66161003150666,0.0105884397624581,0.0990427776896543,0.0815995645945695,1373,"tags=60%, list=18%, signal=49%","16952/12505/17260/18124/12125/17096/74769/21808/50996"
"GO:0051402","GO:0051402","neuron apoptotic process",216,0.379022859068908,1.40238132339378,0.0106863367430991,0.0993919879284001,0.0818872726344522,1642,"tags=31%, list=21%, signal=25%","16819/11783/50754/12369/16653/12661/20845/65020/18481/94185/80890/18186/15368/18706/16531/12227/18227/17260/16452/26398/14102/18124/12125/21937/17257/20817/14809/15516/108073/18039/22687/13653/15525/74011/11911/13198/56086/19259/234664/19141/14360/56717/17685/16971/237868/15510/21808/15505/12176/112405/20617/109880/13002/58801/12387/56637/14751/18759/11909/16195/19283/13712/11820/20910/18032/170719"
